date,product,capacity_price,offered_capacity,allocated_capacity,month
2021-06-03,NEG_12_16,290.0,100,23,6
2021-06-04,NEG_12_16,143.75,40,40,6
2021-06-05,NEG_12_16,99.7,40,40,6
2021-06-06,NEG_12_16,138.8,20,20,6
2021-06-07,NEG_12_16,90.24,20,20,6
2021-06-08,NEG_12_16,65.39,40,40,6
2021-06-09,NEG_12_16,47.0,20,20,6
2021-06-10,NEG_12_16,2600.0,100,100,6
2021-06-11,NEG_12_16,305.5,20,20,6
2021-06-12,NEG_12_16,323.2,20,20,6
2021-06-13,NEG_12_16,430.0,20,20,6
2021-06-14,NEG_12_16,150.0,20,20,6
2021-06-15,NEG_12_16,74.77,20,20,6
2021-06-16,NEG_12_16,60.72,20,20,6
2021-06-17,NEG_12_16,60.68,50,50,6
2021-06-18,NEG_12_16,48.4,100,100,6
2021-06-19,NEG_12_16,129.8,20,20,6
2021-06-20,NEG_12_16,150.0,20,20,6
2021-06-21,NEG_12_16,81.08,20,20,6
2021-06-22,NEG_12_16,51.58,100,100,6
2021-06-23,NEG_12_16,39.55,100,100,6
2021-06-24,NEG_12_16,29.08,100,100,6
2021-06-25,NEG_12_16,24.51,100,100,6
2021-06-26,NEG_12_16,45.0,12,12,6
2021-06-27,NEG_12_16,138.33,12,12,6
2021-06-28,NEG_12_16,63.71,100,100,6
2021-06-29,NEG_12_16,37.8,100,100,6
2021-06-30,NEG_12_16,26.1,50,50,6
2021-07-01,NEG_12_16,18.06,100,100,7
2021-07-02,NEG_12_16,12.72,50,50,7
2021-07-03,NEG_12_16,28.21,10,10,7
2021-07-04,NEG_12_16,38.46,10,10,7
2021-07-05,NEG_12_16,24.33,100,100,7
2021-07-06,NEG_12_16,34.8,50,50,7
2021-07-07,NEG_12_16,21.26,10,10,7
2021-07-08,NEG_12_16,14.68,50,50,7
2021-07-09,NEG_12_16,11.53,100,100,7
2021-07-10,NEG_12_16,26.73,10,10,7
2021-07-11,NEG_12_16,36.3,10,10,7
2021-07-12,NEG_12_16,31.47,100,100,7
2021-07-13,NEG_12_16,25.88,60,60,7
2021-07-14,NEG_12_16,20.77,50,50,7
2021-07-15,NEG_12_16,19.0,50,50,7
2021-07-16,NEG_12_16,17.26,50,50,7
2021-07-17,NEG_12_16,394.0,10,10,7
2021-07-18,NEG_12_16,347.0,10,10,7
2021-07-19,NEG_12_16,91.75,40,40,7
2021-07-20,NEG_12_16,48.72,50,50,7
2021-07-21,NEG_12_16,32.0,50,50,7
2021-07-22,NEG_12_16,22.64,80,80,7
2021-07-23,NEG_12_16,18.0,100,100,7
2021-07-24,NEG_12_16,70.0,10,10,7
2021-07-25,NEG_12_16,118.46,10,10,7
2021-07-26,NEG_12_16,39.11,24,24,7
2021-07-27,NEG_12_16,26.77,80,80,7
2021-07-28,NEG_12_16,32.7,10,10,7
2021-07-29,NEG_12_16,228.9,10,10,7
2021-07-30,NEG_12_16,104.0,10,10,7
2021-07-31,NEG_12_16,367.52,10,10,7
2021-08-01,NEG_12_16,126.06,10,10,8
2021-08-02,NEG_12_16,48.79,10,10,8
2021-08-03,NEG_12_16,28.3,10,10,8
2021-08-04,NEG_12_16,21.7,50,50,8
2021-08-05,NEG_12_16,15.34,50,50,8
2021-08-06,NEG_12_16,69.27,11,11,8
2021-08-07,NEG_12_16,65.72,10,10,8
2021-08-08,NEG_12_16,445.0,10,10,8
2021-08-09,NEG_12_16,140.12,10,10,8
2021-08-10,NEG_12_16,47.02,11,11,8
2021-08-11,NEG_12_16,26.45,50,50,8
2021-08-12,NEG_12_16,21.64,50,50,8
2021-08-13,NEG_12_16,23.6,50,50,8
2021-08-14,NEG_12_16,230.0,11,11,8
2021-08-15,NEG_12_16,219.0,11,11,8
2021-08-16,NEG_12_16,134.4,11,11,8
2021-08-17,NEG_12_16,99.0,11,11,8
2021-08-18,NEG_12_16,60.16,11,11,8
2021-08-19,NEG_12_16,34.21,80,80,8
2021-08-20,NEG_12_16,23.68,60,60,8
2021-08-21,NEG_12_16,39.98,10,10,8
2021-08-22,NEG_12_16,57.14,11,11,8
2021-08-23,NEG_12_16,33.24,50,50,8
2021-08-24,NEG_12_16,23.76,80,80,8
2021-08-25,NEG_12_16,46.65,11,11,8
2021-08-26,NEG_12_16,26.0,11,11,8
2021-08-27,NEG_12_16,23.2,11,11,8
2021-08-28,NEG_12_16,79.16,11,11,8
2021-08-29,NEG_12_16,109.0,11,11,8
2021-08-30,NEG_12_16,47.07,80,80,8
2021-08-31,NEG_12_16,32.38,80,80,8
2021-09-01,NEG_12_16,25.0,80,80,9
2021-09-02,NEG_12_16,20.8,50,50,9
2021-09-03,NEG_12_16,23.0,50,50,9
2021-09-04,NEG_12_16,39.0,11,11,9
2021-09-05,NEG_12_16,103.5,11,11,9
2021-09-06,NEG_12_16,38.7,50,50,9
2021-09-07,NEG_12_16,28.28,80,80,9
2021-09-08,NEG_12_16,23.36,80,80,9
2021-09-09,NEG_12_16,20.32,80,80,9
2021-09-10,NEG_12_16,17.2,80,80,9
2021-09-11,NEG_12_16,28.8,50,50,9
2021-09-12,NEG_12_16,76.16,10,10,9
2021-09-13,NEG_12_16,34.0,80,80,9
2021-09-14,NEG_12_16,26.37,80,80,9
2021-09-15,NEG_12_16,35.0,80,80,9
2021-09-16,NEG_12_16,35.0,80,80,9
2021-09-17,NEG_12_16,26.57,80,80,9
2021-09-18,NEG_12_16,66.0,50,50,9
2021-09-19,NEG_12_16,83.96,50,50,9
2021-09-20,NEG_12_16,39.94,80,80,9
2021-09-21,NEG_12_16,33.95,80,80,9
2021-09-22,NEG_12_16,273.5,50,50,9
2021-09-23,NEG_12_16,1000.0,50,48,9
2021-09-24,NEG_12_16,232.42,50,50,9
2021-09-25,NEG_12_16,114.56,50,50,9
2021-09-26,NEG_12_16,90.12,50,50,9
2021-09-27,NEG_12_16,51.57,24,24,9
2021-09-28,NEG_12_16,37.95,50,50,9
2021-09-29,NEG_12_16,46.22,50,50,9
2021-09-30,NEG_12_16,360.5,11,11,9
2021-10-01,NEG_12_16,223.59,11,11,10
2021-10-02,NEG_12_16,177.29,11,11,10
2021-10-03,NEG_12_16,345.6,11,11,10
2021-10-04,NEG_12_16,127.61,11,11,10
2021-10-05,NEG_12_16,79.08,50,50,10
2021-10-06,NEG_12_16,66.9,50,50,10
2021-10-07,NEG_12_16,286.0,50,40,10
2021-10-08,NEG_12_16,146.67,50,50,10
2021-10-09,NEG_12_16,237.04,50,50,10
2021-10-10,NEG_12_16,184.4,11,11,10
2021-10-11,NEG_12_16,626.67,50,50,10
2021-10-12,NEG_12_16,268.0,60,60,10
2021-10-13,NEG_12_16,827.78,60,60,10
2021-10-14,NEG_12_16,4140.0,50,50,10
2021-10-15,NEG_12_16,942.2,50,50,10
2021-10-16,NEG_12_16,538.2,11,11,10
2021-10-17,NEG_12_16,408.0,50,50,10
2021-10-18,NEG_12_16,246.68,50,50,10
2021-10-19,NEG_12_16,183.05,50,50,10
2021-10-20,NEG_12_16,680.25,11,11,10
2021-10-21,NEG_12_16,672.5,11,11,10
2021-10-22,NEG_12_16,562.7,11,11,10
2021-10-23,NEG_12_16,389.72,11,11,10
2021-10-24,NEG_12_16,354.13,11,10,10
2021-10-25,NEG_12_16,177.0,30,30,10
2021-10-26,NEG_12_16,116.11,24,24,10
2021-10-27,NEG_12_16,112.92,50,50,10
2021-10-28,NEG_12_16,95.0,50,50,10
2021-10-29,NEG_12_16,85.68,50,50,10
2021-10-30,NEG_12_16,88.0,11,11,10
2021-10-31,NEG_12_16,121.46,11,11,10
2021-11-01,NEG_12_16,97.37,11,11,11
2021-11-02,NEG_12_16,67.83,24,24,11
2021-11-03,NEG_12_16,46.13,24,24,11
2021-11-04,NEG_12_16,39.88,60,60,11
2021-11-05,NEG_12_16,30.0,70,70,11
2021-11-06,NEG_12_16,74.0,10,10,11
2021-11-07,NEG_12_16,150.22,11,11,11
2021-11-08,NEG_12_16,80.0,39,39,11
2021-11-09,NEG_12_16,50.89,50,50,11
2021-11-10,NEG_12_16,38.0,30,30,11
2021-11-11,NEG_12_16,28.64,120,120,11
2021-11-12,NEG_12_16,24.25,50,50,11
2021-11-13,NEG_12_16,26.68,11,11,11
2021-11-14,NEG_12_16,38.0,11,11,11
2021-11-15,NEG_12_16,23.11,30,30,11
2021-11-16,NEG_12_16,17.82,30,30,11
2021-11-17,NEG_12_16,18.16,50,50,11
2021-11-18,NEG_12_16,36.1,50,50,11
2021-11-19,NEG_12_16,36.59,50,12,11
2021-11-20,NEG_12_16,36.72,50,50,11
2021-11-21,NEG_12_16,30.48,50,50,11
2021-11-22,NEG_12_16,21.38,50,50,11
2021-11-23,NEG_12_16,17.01,30,29,11
2021-11-24,NEG_12_16,12.24,30,30,11
2021-11-25,NEG_12_16,10.85,50,49,11
2021-11-26,NEG_12_16,8.91,50,50,11
2021-11-27,NEG_12_16,7.56,25,25,11
2021-11-28,NEG_12_16,6.8,15,15,11
2021-11-29,NEG_12_16,6.02,50,50,11
2021-11-30,NEG_12_16,37.48,15,15,11
2021-12-01,NEG_12_16,37.48,15,15,12
2021-12-02,NEG_12_16,23.72,30,30,12
2021-12-03,NEG_12_16,24.79,50,50,12
2021-12-04,NEG_12_16,17.85,30,30,12
2021-12-05,NEG_12_16,19.0,15,15,12
2021-12-06,NEG_12_16,11.45,30,30,12
2021-12-07,NEG_12_16,9.94,30,30,12
2021-12-08,NEG_12_16,4.34,25,25,12
2021-12-09,NEG_12_16,2.53,50,50,12
2021-12-10,NEG_12_16,2.0,15,15,12
2021-12-11,NEG_12_16,1.52,15,15,12
2021-12-12,NEG_12_16,3.57,15,15,12
2021-12-13,NEG_12_16,1.58,111,111,12
2021-12-14,NEG_12_16,1.28,110,110,12
2021-12-15,NEG_12_16,1.08,110,110,12
2021-12-16,NEG_12_16,0.93,50,50,12
2021-12-17,NEG_12_16,1.0,80,80,12
2021-12-18,NEG_12_16,0.88,15,15,12
2021-12-19,NEG_12_16,23.99,15,15,12
2021-12-20,NEG_12_16,7.36,80,80,12
2021-12-21,NEG_12_16,2.8,108,108,12
2021-12-22,NEG_12_16,1.68,115,115,12
2021-12-23,NEG_12_16,1.5,15,15,12
2021-12-24,NEG_12_16,8.0,113,113,12
2021-12-25,NEG_12_16,4.23,25,25,12
2021-12-26,NEG_12_16,4.66,13,13,12
2021-12-27,NEG_12_16,2.54,15,15,12
2021-12-28,NEG_12_16,2.46,15,15,12
2021-12-29,NEG_12_16,1.35,121,121,12
2021-12-30,NEG_12_16,5.28,15,15,12
2021-12-31,NEG_12_16,9.5,15,15,12
2022-01-01,NEG_12_16,5.61,15,15,1
2022-01-02,NEG_12_16,6.97,15,15,1
2022-01-03,NEG_12_16,5.06,15,15,1
2022-01-04,NEG_12_16,3.0,15,15,1
2022-01-05,NEG_12_16,2.89,15,15,1
2022-01-06,NEG_12_16,1.78,114,114,1
2022-01-07,NEG_12_16,1.56,50,50,1
2022-01-08,NEG_12_16,1.2,50,50,1
2022-01-09,NEG_12_16,3.84,15,15,1
2022-01-10,NEG_12_16,1.67,131,131,1
2022-01-11,NEG_12_16,1.2,40,40,1
2022-01-12,NEG_12_16,0.88,50,50,1
2022-01-13,NEG_12_16,1.0,130,52,1
2022-01-14,NEG_12_16,1.1,125,125,1
2022-01-15,NEG_12_16,0.79,50,50,1
2022-01-16,NEG_12_16,12.1,15,11,1
2022-01-17,NEG_12_16,6.4,50,50,1
2022-01-18,NEG_12_16,2.26,50,50,1
2022-01-19,NEG_12_16,3.64,50,50,1
2022-01-20,NEG_12_16,5.63,15,15,1
2022-01-21,NEG_12_16,2.7,50,50,1
2022-01-22,NEG_12_16,1.45,15,15,1
2022-01-23,NEG_12_16,1.01,50,50,1
2022-01-24,NEG_12_16,1.0,50,50,1
2022-01-25,NEG_12_16,0.66,60,60,1
2022-01-26,NEG_12_16,1.04,60,60,1
2022-01-27,NEG_12_16,4.16,15,15,1
2022-01-28,NEG_12_16,1.91,50,50,1
2022-01-29,NEG_12_16,10.76,15,15,1
2022-01-30,NEG_12_16,24.22,15,15,1
2022-01-31,NEG_12_16,5.25,29,29,1
2022-02-01,NEG_12_16,4.08,15,15,2
2022-02-02,NEG_12_16,3.6,15,15,2
2022-02-03,NEG_12_16,2.03,60,50,2
2022-02-04,NEG_12_16,2.47,50,50,2
2022-02-05,NEG_12_16,25.46,15,15,2
2022-02-06,NEG_12_16,20.4,21,21,2
2022-02-07,NEG_12_16,15.36,21,21,2
2022-02-08,NEG_12_16,5.6,17,17,2
2022-02-09,NEG_12_16,7.5,50,50,2
2022-02-10,NEG_12_16,2.55,50,50,2
2022-02-11,NEG_12_16,6.14,15,15,2
2022-02-12,NEG_12_16,9.71,15,15,2
2022-02-13,NEG_12_16,32.2,20,20,2
2022-02-14,NEG_12_16,13.0,32,32,2
2022-02-15,NEG_12_16,5.45,32,32,2
2022-02-16,NEG_12_16,4.11,32,32,2
2022-02-17,NEG_12_16,30.57,20,20,2
2022-02-18,NEG_12_16,15.0,21,21,2
2022-02-19,NEG_12_16,134.83,33,33,2
2022-02-20,NEG_12_16,39.63,20,20,2
2022-02-21,NEG_12_16,23.47,36,36,2
2022-02-22,NEG_12_16,11.99,20,20,2
2022-02-23,NEG_12_16,12.84,20,20,2
2022-02-24,NEG_12_16,9.0,50,50,2
2022-02-25,NEG_12_16,21.51,25,25,2
2022-02-26,NEG_12_16,9.0,33,33,2
2022-02-27,NEG_12_16,17.6,50,50,2
2022-02-28,NEG_12_16,9.9,50,50,2
2022-03-01,NEG_12_16,11.98,50,50,3
2022-03-02,NEG_12_16,12.54,50,50,3
2022-03-03,NEG_12_16,21.68,15,15,3
2022-03-04,NEG_12_16,17.7,60,60,3
2022-03-05,NEG_12_16,26.76,20,20,3
2022-03-06,NEG_12_16,32.8,15,15,3
2022-03-07,NEG_12_16,22.16,50,50,3
2022-03-08,NEG_12_16,33.75,60,60,3
2022-03-09,NEG_12_16,72.21,15,15,3
2022-03-10,NEG_12_16,74.79,15,15,3
2022-03-11,NEG_12_16,91.59,15,15,3
2022-03-12,NEG_12_16,56.0,30,30,3
2022-03-13,NEG_12_16,85.0,15,15,3
2022-03-14,NEG_12_16,28.82,15,15,3
2022-03-15,NEG_12_16,16.05,80,50,3
2022-03-16,NEG_12_16,21.54,15,15,3
2022-03-17,NEG_12_16,15.6,15,15,3
2022-03-18,NEG_12_16,20.0,20,20,3
2022-03-19,NEG_12_16,123.16,15,15,3
2022-03-20,NEG_12_16,130.0,31,31,3
2022-03-21,NEG_12_16,35.91,20,20,3
2022-03-22,NEG_12_16,24.77,15,15,3
2022-03-23,NEG_12_16,20.69,50,50,3
2022-03-24,NEG_12_16,17.48,80,80,3
2022-03-25,NEG_12_16,14.9,50,50,3
2022-03-26,NEG_12_16,67.0,15,15,3
2022-03-27,NEG_12_16,61.0,15,15,3
2022-03-28,NEG_12_16,51.91,15,15,3
2022-03-29,NEG_12_16,26.48,17,17,3
2022-03-30,NEG_12_16,16.01,50,50,3
2022-03-31,NEG_12_16,14.13,60,60,3
2022-04-01,NEG_12_16,12.82,15,15,4
2022-04-02,NEG_12_16,35.78,15,15,4
2022-04-03,NEG_12_16,51.0,15,15,4
2022-04-04,NEG_12_16,77.46,15,15,4
2022-04-05,NEG_12_16,36.0,40,40,4
2022-04-06,NEG_12_16,60.97,15,15,4
2022-04-07,NEG_12_16,44.16,15,15,4
2022-04-08,NEG_12_16,28.89,15,15,4
2022-04-09,NEG_12_16,95.67,15,15,4
2022-04-10,NEG_12_16,124.33,20,20,4
2022-04-11,NEG_12_16,47.98,20,20,4
2022-04-12,NEG_12_16,40.0,15,15,4
2022-04-13,NEG_12_16,27.8,50,50,4
2022-04-14,NEG_12_16,20.23,15,15,4
2022-04-15,NEG_12_16,30.48,15,15,4
2022-04-16,NEG_12_16,89.43,15,15,4
2022-04-17,NEG_12_16,100.02,15,15,4
2022-04-18,NEG_12_16,91.67,50,50,4
2022-04-19,NEG_12_16,37.28,50,50,4
2022-04-20,NEG_12_16,24.46,20,20,4
2022-04-21,NEG_12_16,236.24,40,40,4
2022-04-22,NEG_12_16,87.99,20,20,4
2022-04-23,NEG_12_16,103.49,15,15,4
2022-04-24,NEG_12_16,88.24,15,15,4
2022-04-25,NEG_12_16,37.69,15,15,4
2022-04-26,NEG_12_16,22.73,80,69,4
2022-04-27,NEG_12_16,14.46,80,80,4
2022-04-28,NEG_12_16,15.8,50,50,4
2022-04-29,NEG_12_16,12.2,60,60,4
2022-04-30,NEG_12_16,51.09,50,50,4
2022-05-01,NEG_12_16,48.86,15,15,5
2022-05-02,NEG_12_16,20.54,50,50,5
2022-05-03,NEG_12_16,15.0,50,50,5
2022-05-04,NEG_12_16,11.48,60,60,5
2022-05-05,NEG_12_16,8.82,60,60,5
2022-05-06,NEG_12_16,6.93,80,80,5
2022-05-07,NEG_12_16,19.49,15,15,5
2022-05-08,NEG_12_16,76.0,15,15,5
2022-05-09,NEG_12_16,24.66,50,50,5
2022-05-10,NEG_12_16,32.32,15,15,5
2022-05-11,NEG_12_16,103.2,15,15,5
