date,product,capacity_price,offered_capacity,allocated_capacity,month
2021-02-23,POS_04_08,75.0,32,32,2
2021-02-24,POS_04_08,43.8,29,20,2
2021-02-25,POS_04_08,38.45,29,29,2
2021-02-26,POS_04_08,33.32,23,23,2
2021-02-27,POS_04_08,19.68,29,29,2
2021-02-28,POS_04_08,14.0,32,32,2
2021-03-01,POS_04_08,161.33,32,32,3
2021-03-02,POS_04_08,72.88,29,29,3
2021-03-03,POS_04_08,42.67,29,29,3
2021-03-04,POS_04_08,40.67,32,32,3
2021-03-05,POS_04_08,59.0,32,32,3
2021-03-06,POS_04_08,26.9,29,29,3
2021-03-07,POS_04_08,16.56,40,40,3
2021-03-08,POS_04_08,93.0,32,32,3
2021-03-09,POS_04_08,53.0,20,20,3
2021-03-10,POS_04_08,34.41,34,34,3
2021-03-11,POS_04_08,26.82,40,40,3
2021-03-12,POS_04_08,27.04,30,30,3
2021-03-13,POS_04_08,16.77,60,60,3
2021-03-14,POS_04_08,14.4,29,29,3
2021-03-15,POS_04_08,58.8,32,32,3
2021-03-16,POS_04_08,45.0,24,24,3
2021-03-17,POS_04_08,36.0,27,27,3
2021-03-18,POS_04_08,28.1,27,27,3
2021-03-19,POS_04_08,25.04,29,29,3
2021-03-20,POS_04_08,19.12,27,27,3
2021-03-21,POS_04_08,16.04,29,29,3
2021-03-22,POS_04_08,41.6,32,31,3
2021-03-23,POS_04_08,34.16,32,32,3
2021-03-24,POS_04_08,25.85,27,27,3
2021-03-25,POS_04_08,22.8,23,23,3
2021-03-26,POS_04_08,19.44,29,29,3
2021-03-27,POS_04_08,15.48,100,100,3
2021-03-28,POS_04_08,12.6,29,29,3
2021-03-29,POS_04_08,33.13,20,20,3
2021-03-30,POS_04_08,25.6,20,20,3
2021-03-31,POS_04_08,21.1,29,29,3
2021-04-01,POS_04_08,16.88,29,29,4
2021-04-02,POS_04_08,14.25,29,29,4
2021-04-03,POS_04_08,12.26,29,29,4
2021-04-04,POS_04_08,10.9,29,29,4
2021-04-05,POS_04_08,15.8,29,29,4
2021-04-06,POS_04_08,25.4,29,29,4
2021-04-07,POS_04_08,32.0,29,29,4
2021-04-08,POS_04_08,30.56,29,29,4
2021-04-09,POS_04_08,25.38,29,29,4
2021-04-10,POS_04_08,18.59,22,22,4
2021-04-11,POS_04_08,12.24,29,29,4
2021-04-12,POS_04_08,890.42,29,29,4
2021-04-13,POS_04_08,207.22,29,29,4
2021-04-14,POS_04_08,107.23,29,29,4
2021-04-15,POS_04_08,94.16,30,30,4
2021-04-16,POS_04_08,243.36,29,29,4
2021-04-17,POS_04_08,78.95,29,29,4
2021-04-18,POS_04_08,46.2,39,39,4
2021-04-19,POS_04_08,135.56,29,29,4
2021-04-20,POS_04_08,93.56,29,29,4
2021-04-21,POS_04_08,73.88,29,29,4
2021-04-22,POS_04_08,53.31,29,29,4
2021-04-23,POS_04_08,44.28,29,29,4
2021-04-24,POS_04_08,33.17,29,25,4
2021-04-25,POS_04_08,35.97,100,100,4
2021-04-26,POS_04_08,85.92,29,29,4
2021-04-27,POS_04_08,61.76,29,29,4
2021-04-28,POS_04_08,48.8,29,29,4
2021-04-29,POS_04_08,38.77,29,29,4
2021-04-30,POS_04_08,1511.12,29,29,4
2021-05-01,POS_04_08,82.4,20,20,5
2021-05-02,POS_04_08,55.54,29,29,5
2021-05-03,POS_04_08,541.0,29,29,5
2021-05-04,POS_04_08,142.87,29,29,5
2021-05-05,POS_04_08,325.72,29,29,5
2021-05-06,POS_04_08,275.81,29,29,5
2021-05-07,POS_04_08,184.23,29,29,5
2021-05-08,POS_04_08,109.41,21,21,5
2021-05-09,POS_04_08,121.8,29,29,5
2021-05-10,POS_04_08,170.92,29,29,5
2021-05-11,POS_04_08,117.97,29,29,5
2021-05-12,POS_04_08,89.5,21,21,5
2021-05-13,POS_04_08,68.48,29,29,5
2021-05-14,POS_04_08,55.25,29,29,5
2021-05-15,POS_04_08,42.52,20,20,5
2021-05-16,POS_04_08,35.2,29,29,5
2021-05-17,POS_04_08,86.9,29,29,5
2021-05-18,POS_04_08,67.4,20,20,5
2021-05-19,POS_04_08,54.5,29,29,5
2021-05-20,POS_04_08,43.48,23,23,5
2021-05-21,POS_04_08,35.74,29,29,5
2021-05-22,POS_04_08,131.0,29,29,5
2021-05-23,POS_04_08,111.11,29,29,5
2021-05-24,POS_04_08,99.0,29,29,5
2021-05-25,POS_04_08,99.79,29,29,5
2021-05-26,POS_04_08,77.0,29,29,5
2021-05-27,POS_04_08,72.2,29,29,5
2021-05-28,POS_04_08,54.72,29,29,5
2021-05-29,POS_04_08,40.38,29,29,5
2021-05-30,POS_04_08,32.76,29,29,5
2021-05-31,POS_04_08,75.0,29,29,5
2021-06-01,POS_04_08,60.14,29,29,6
2021-06-02,POS_04_08,49.0,29,29,6
2021-06-03,POS_04_08,40.66,24,24,6
2021-06-04,POS_04_08,50.93,29,29,6
2021-06-05,POS_04_08,48.0,29,29,6
2021-06-06,POS_04_08,38.62,29,29,6
2021-06-07,POS_04_08,75.9,29,29,6
2021-06-08,POS_04_08,58.82,29,29,6
2021-06-09,POS_04_08,49.65,29,29,6
2021-06-10,POS_04_08,53.1,29,29,6
2021-06-11,POS_04_08,51.92,29,29,6
2021-06-12,POS_04_08,43.92,29,29,6
2021-06-13,POS_04_08,55.3,29,29,6
2021-06-14,POS_04_08,65.39,29,29,6
2021-06-15,POS_04_08,55.32,29,29,6
2021-06-16,POS_04_08,49.0,29,29,6
2021-06-17,POS_04_08,45.0,29,29,6
2021-06-18,POS_04_08,41.16,26,26,6
2021-06-19,POS_04_08,35.66,29,29,6
2021-06-20,POS_04_08,30.21,29,29,6
2021-06-21,POS_04_08,55.04,29,29,6
2021-06-22,POS_04_08,46.5,29,29,6
2021-06-23,POS_04_08,43.36,29,29,6
2021-06-24,POS_04_08,39.88,29,29,6
2021-06-25,POS_04_08,36.0,29,29,6
2021-06-26,POS_04_08,31.87,29,29,6
2021-06-27,POS_04_08,27.01,29,29,6
2021-06-28,POS_04_08,47.73,29,29,6
2021-06-29,POS_04_08,45.73,29,29,6
2021-06-30,POS_04_08,38.91,20,20,6
2021-07-01,POS_04_08,34.68,29,29,7
2021-07-02,POS_04_08,30.8,29,29,7
2021-07-03,POS_04_08,26.07,29,29,7
2021-07-04,POS_04_08,21.72,29,29,7
2021-07-05,POS_04_08,38.88,29,29,7
2021-07-06,POS_04_08,31.46,29,29,7
2021-07-07,POS_04_08,30.05,29,29,7
2021-07-08,POS_04_08,27.5,29,29,7
2021-07-09,POS_04_08,23.24,29,29,7
2021-07-10,POS_04_08,20.18,29,29,7
2021-07-11,POS_04_08,17.96,29,29,7
2021-07-12,POS_04_08,31.87,50,29,7
2021-07-13,POS_04_08,29.56,29,29,7
2021-07-14,POS_04_08,27.27,29,29,7
2021-07-15,POS_04_08,24.56,29,29,7
2021-07-16,POS_04_08,45.0,29,29,7
2021-07-17,POS_04_08,26.92,29,29,7
2021-07-18,POS_04_08,79.0,29,29,7
2021-07-19,POS_04_08,156.15,29,29,7
2021-07-20,POS_04_08,62.28,29,29,7
2021-07-21,POS_04_08,41.68,29,29,7
2021-07-22,POS_04_08,33.76,29,29,7
2021-07-23,POS_04_08,29.68,29,29,7
2021-07-24,POS_04_08,22.4,29,29,7
2021-07-25,POS_04_08,19.38,29,29,7
2021-07-26,POS_04_08,33.75,29,29,7
2021-07-27,POS_04_08,27.74,22,22,7
2021-07-28,POS_04_08,21.8,29,29,7
2021-07-29,POS_04_08,17.8,29,29,7
2021-07-30,POS_04_08,14.74,20,20,7
2021-07-31,POS_04_08,19.76,29,29,7
2021-08-01,POS_04_08,21.04,29,26,8
2021-08-02,POS_04_08,30.88,29,29,8
2021-08-03,POS_04_08,26.64,50,50,8
2021-08-04,POS_04_08,25.5,29,29,8
2021-08-05,POS_04_08,21.44,29,29,8
2021-08-06,POS_04_08,18.1,29,29,8
2021-08-07,POS_04_08,18.81,29,29,8
2021-08-08,POS_04_08,20.76,29,29,8
2021-08-09,POS_04_08,27.64,29,29,8
2021-08-10,POS_04_08,25.22,29,29,8
2021-08-11,POS_04_08,23.64,29,29,8
2021-08-12,POS_04_08,20.25,29,29,8
2021-08-13,POS_04_08,18.51,29,29,8
2021-08-14,POS_04_08,20.31,29,29,8
2021-08-15,POS_04_08,22.36,29,29,8
2021-08-16,POS_04_08,24.0,29,22,8
2021-08-17,POS_04_08,19.32,29,29,8
2021-08-18,POS_04_08,18.64,29,29,8
2021-08-19,POS_04_08,20.43,29,29,8
2021-08-20,POS_04_08,23.03,29,29,8
2021-08-21,POS_04_08,19.52,20,20,8
2021-08-22,POS_04_08,16.7,29,29,8
2021-08-23,POS_04_08,20.68,22,22,8
2021-08-24,POS_04_08,18.38,29,29,8
2021-08-25,POS_04_08,16.61,29,29,8
2021-08-26,POS_04_08,15.04,29,29,8
2021-08-27,POS_04_08,14.97,29,29,8
2021-08-28,POS_04_08,92.67,50,46,8
2021-08-29,POS_04_08,35.0,29,29,8
2021-08-30,POS_04_08,28.88,22,22,8
2021-08-31,POS_04_08,27.56,29,29,8
2021-09-01,POS_04_08,23.62,29,29,9
2021-09-02,POS_04_08,21.23,29,29,9
2021-09-03,POS_04_08,18.16,29,29,9
2021-09-04,POS_04_08,15.36,29,29,9
2021-09-05,POS_04_08,12.8,22,22,9
2021-09-06,POS_04_08,24.41,29,29,9
2021-09-07,POS_04_08,35.0,50,29,9
2021-09-08,POS_04_08,27.28,29,29,9
2021-09-09,POS_04_08,23.76,29,29,9
2021-09-10,POS_04_08,21.51,29,29,9
2021-09-11,POS_04_08,16.56,15,15,9
2021-09-12,POS_04_08,12.0,17,17,9
2021-09-13,POS_04_08,22.66,29,29,9
2021-09-14,POS_04_08,20.72,29,29,9
2021-09-15,POS_04_08,17.7,17,17,9
2021-09-16,POS_04_08,32.04,29,29,9
2021-09-17,POS_04_08,98.18,29,29,9
2021-09-18,POS_04_08,36.56,18,18,9
2021-09-19,POS_04_08,24.18,18,18,9
2021-09-20,POS_04_08,29.55,29,29,9
2021-09-21,POS_04_08,26.05,29,29,9
2021-09-22,POS_04_08,21.46,29,29,9
2021-09-23,POS_04_08,300.0,29,29,9
2021-09-24,POS_04_08,89.84,22,22,9
2021-09-25,POS_04_08,36.78,29,29,9
2021-09-26,POS_04_08,27.91,29,29,9
2021-09-27,POS_04_08,34.24,29,29,9
2021-09-28,POS_04_08,30.94,29,29,9
2021-09-29,POS_04_08,25.57,29,29,9
2021-09-30,POS_04_08,40.0,29,29,9
2021-10-01,POS_04_08,44.69,29,29,10
2021-10-02,POS_04_08,41.5,29,29,10
2021-10-03,POS_04_08,192.71,29,29,10
2021-10-04,POS_04_08,61.94,32,32,10
2021-10-05,POS_04_08,39.92,15,15,10
2021-10-06,POS_04_08,33.3,24,24,10
2021-10-07,POS_04_08,134.16,20,20,10
2021-10-08,POS_04_08,83.81,22,22,10
2021-10-09,POS_04_08,66.25,32,29,10
2021-10-10,POS_04_08,48.96,22,22,10
2021-10-11,POS_04_08,967.71,50,50,10
2021-10-12,POS_04_08,274.54,60,60,10
2021-10-13,POS_04_08,4945.46,32,32,10
2021-10-14,POS_04_08,1198.48,32,32,10
2021-10-15,POS_04_08,572.32,40,40,10
2021-10-16,POS_04_08,339.56,40,40,10
2021-10-17,POS_04_08,217.0,35,35,10
2021-10-18,POS_04_08,236.24,35,35,10
2021-10-19,POS_04_08,170.0,29,29,10
2021-10-20,POS_04_08,408.16,50,50,10
2021-10-21,POS_04_08,238.4,30,30,10
2021-10-22,POS_04_08,193.0,90,90,10
2021-10-23,POS_04_08,157.51,30,29,10
2021-10-24,POS_04_08,123.94,30,30,10
2021-10-25,POS_04_08,127.13,90,38,10
2021-10-26,POS_04_08,109.0,32,32,10
2021-10-27,POS_04_08,87.55,30,30,10
2021-10-28,POS_04_08,75.64,60,60,10
2021-10-29,POS_04_08,72.88,29,29,10
2021-10-30,POS_04_08,61.84,30,30,10
2021-10-31,POS_04_08,51.76,32,32,10
2021-11-01,POS_04_08,45.12,30,30,11
2021-11-02,POS_04_08,113.85,30,30,11
2021-11-03,POS_04_08,91.73,25,25,11
2021-11-04,POS_04_08,73.68,29,29,11
2021-11-05,POS_04_08,62.16,30,30,11
2021-11-06,POS_04_08,49.56,32,32,11
2021-11-07,POS_04_08,41.15,30,30,11
2021-11-08,POS_04_08,83.96,30,30,11
2021-11-09,POS_04_08,68.26,29,29,11
2021-11-10,POS_04_08,66.04,50,48,11
2021-11-11,POS_04_08,64.41,30,30,11
2021-11-12,POS_04_08,55.59,29,29,11
2021-11-13,POS_04_08,46.15,30,30,11
2021-11-14,POS_04_08,36.88,29,29,11
2021-11-15,POS_04_08,64.45,25,25,11
2021-11-16,POS_04_08,83.67,29,29,11
2021-11-17,POS_04_08,62.14,30,30,11
2021-11-18,POS_04_08,48.21,30,30,11
2021-11-19,POS_04_08,70.44,32,32,11
2021-11-20,POS_04_08,43.0,29,29,11
2021-11-21,POS_04_08,34.02,29,29,11
2021-11-22,POS_04_08,59.44,30,30,11
2021-11-23,POS_04_08,55.92,25,25,11
2021-11-24,POS_04_08,69.32,29,29,11
2021-11-25,POS_04_08,55.52,29,29,11
2021-11-26,POS_04_08,47.45,29,29,11
2021-11-27,POS_04_08,40.36,30,30,11
2021-11-28,POS_04_08,33.67,30,30,11
2021-11-29,POS_04_08,86.68,29,29,11
2021-11-30,POS_04_08,49.0,30,30,11
2021-12-01,POS_04_08,41.44,30,30,12
2021-12-02,POS_04_08,41.0,30,30,12
2021-12-03,POS_04_08,35.72,30,30,12
2021-12-04,POS_04_08,29.61,30,30,12
2021-12-05,POS_04_08,24.36,30,30,12
2021-12-06,POS_04_08,87.95,29,29,12
2021-12-07,POS_04_08,63.37,29,29,12
2021-12-08,POS_04_08,25.9,29,29,12
2021-12-09,POS_04_08,18.5,29,29,12
2021-12-10,POS_04_08,13.3,29,29,12
2021-12-11,POS_04_08,8.8,21,21,12
2021-12-12,POS_04_08,6.1,30,30,12
2021-12-13,POS_04_08,18.28,29,29,12
2021-12-14,POS_04_08,14.45,29,29,12
2021-12-15,POS_04_08,12.36,29,29,12
2021-12-16,POS_04_08,10.85,20,20,12
2021-12-17,POS_04_08,9.2,29,29,12
2021-12-18,POS_04_08,7.03,30,30,12
2021-12-19,POS_04_08,4.73,30,30,12
2021-12-20,POS_04_08,16.25,21,21,12
2021-12-21,POS_04_08,16.66,29,29,12
2021-12-22,POS_04_08,12.8,21,21,12
2021-12-23,POS_04_08,8.09,21,21,12
2021-12-24,POS_04_08,5.58,30,30,12
2021-12-25,POS_04_08,4.21,29,29,12
2021-12-26,POS_04_08,3.15,30,30,12
2021-12-27,POS_04_08,7.31,30,30,12
2021-12-28,POS_04_08,4.74,30,30,12
2021-12-29,POS_04_08,3.75,30,30,12
2021-12-30,POS_04_08,2.6,30,30,12
2021-12-31,POS_04_08,2.09,29,29,12
2022-01-01,POS_04_08,1.55,29,29,1
2022-01-02,POS_04_08,1.1,29,29,1
2022-01-03,POS_04_08,3.28,30,30,1
2022-01-04,POS_04_08,4.18,30,30,1
2022-01-05,POS_04_08,2.7,29,29,1
2022-01-06,POS_04_08,3.39,46,46,1
2022-01-07,POS_04_08,2.84,30,30,1
2022-01-08,POS_04_08,2.25,29,29,1
2022-01-09,POS_04_08,1.57,30,30,1
2022-01-10,POS_04_08,10.1,29,29,1
2022-01-11,POS_04_08,6.86,29,29,1
2022-01-12,POS_04_08,5.43,29,29,1
2022-01-13,POS_04_08,4.0,29,29,1
2022-01-14,POS_04_08,3.66,30,30,1
2022-01-15,POS_04_08,2.91,29,29,1
2022-01-16,POS_04_08,29.0,30,30,1
2022-01-17,POS_04_08,12.68,29,29,1
2022-01-18,POS_04_08,9.53,29,29,1
2022-01-19,POS_04_08,25.48,60,60,1
2022-01-20,POS_04_08,10.05,29,29,1
2022-01-21,POS_04_08,12.19,30,30,1
2022-01-22,POS_04_08,7.2,29,20,1
2022-01-23,POS_04_08,4.29,29,29,1
2022-01-24,POS_04_08,14.02,29,29,1
2022-01-25,POS_04_08,10.94,29,29,1
2022-01-26,POS_04_08,7.76,29,29,1
2022-01-27,POS_04_08,5.54,30,30,1
2022-01-28,POS_04_08,3.75,20,20,1
2022-01-29,POS_04_08,2.75,29,29,1
2022-01-30,POS_04_08,8.33,32,32,1
2022-01-31,POS_04_08,8.29,29,29,1
2022-02-01,POS_04_08,5.17,29,29,2
2022-02-02,POS_04_08,12.68,30,30,2
2022-02-03,POS_04_08,7.13,29,29,2
2022-02-04,POS_04_08,35.63,30,30,2
2022-02-05,POS_04_08,8.0,29,29,2
2022-02-06,POS_04_08,5.78,29,29,2
2022-02-07,POS_04_08,9.29,29,29,2
2022-02-08,POS_04_08,6.64,20,20,2
2022-02-09,POS_04_08,5.27,29,29,2
2022-02-10,POS_04_08,6.97,29,29,2
2022-02-11,POS_04_08,4.57,30,30,2
2022-02-12,POS_04_08,3.57,29,29,2
2022-02-13,POS_04_08,3.14,30,30,2
2022-02-14,POS_04_08,5.46,30,30,2
2022-02-15,POS_04_08,5.86,29,29,2
2022-02-16,POS_04_08,4.76,29,29,2
2022-02-17,POS_04_08,3.74,29,29,2
2022-02-18,POS_04_08,8.4,39,39,2
2022-02-19,POS_04_08,4.23,29,29,2
2022-02-20,POS_04_08,3.32,29,29,2
2022-02-21,POS_04_08,5.69,39,39,2
2022-02-22,POS_04_08,4.72,20,20,2
2022-02-23,POS_04_08,4.45,30,30,2
2022-02-24,POS_04_08,4.08,30,30,2
2022-02-25,POS_04_08,4.5,30,30,2
2022-02-26,POS_04_08,3.89,33,33,2
2022-02-27,POS_04_08,3.5,33,33,2
2022-02-28,POS_04_08,19.87,37,37,2
2022-03-01,POS_04_08,14.7,30,30,3
2022-03-02,POS_04_08,19.91,29,29,3
2022-03-03,POS_04_08,69.0,60,60,3
2022-03-04,POS_04_08,31.14,60,60,3
2022-03-05,POS_04_08,19.74,29,29,3
2022-03-06,POS_04_08,16.17,30,30,3
2022-03-07,POS_04_08,28.0,29,29,3
2022-03-08,POS_04_08,26.12,30,30,3
2022-03-09,POS_04_08,44.0,40,29,3
2022-03-10,POS_04_08,31.26,29,29,3
2022-03-11,POS_04_08,20.05,30,30,3
2022-03-12,POS_04_08,12.3,29,29,3
2022-03-13,POS_04_08,9.1,30,30,3
2022-03-14,POS_04_08,21.0,30,30,3
2022-03-15,POS_04_08,21.01,30,30,3
2022-03-16,POS_04_08,16.4,30,30,3
2022-03-17,POS_04_08,12.98,29,29,3
2022-03-18,POS_04_08,12.21,29,29,3
2022-03-19,POS_04_08,9.35,30,30,3
2022-03-20,POS_04_08,7.47,30,30,3
2022-03-21,POS_04_08,17.67,30,30,3
2022-03-22,POS_04_08,14.23,30,30,3
2022-03-23,POS_04_08,12.0,29,29,3
2022-03-24,POS_04_08,10.73,32,32,3
2022-03-25,POS_04_08,9.41,30,30,3
2022-03-26,POS_04_08,8.0,30,30,3
2022-03-27,POS_04_08,6.96,30,30,3
2022-03-28,POS_04_08,15.44,29,29,3
2022-03-29,POS_04_08,12.0,29,29,3
2022-03-30,POS_04_08,11.29,29,29,3
2022-03-31,POS_04_08,10.34,30,30,3
2022-04-01,POS_04_08,8.7,30,30,4
2022-04-02,POS_04_08,6.99,29,29,4
2022-04-03,POS_04_08,5.78,30,30,4
2022-04-04,POS_04_08,9.88,30,30,4
2022-04-05,POS_04_08,8.72,30,30,4
2022-04-06,POS_04_08,8.5,29,29,4
2022-04-07,POS_04_08,8.05,29,29,4
2022-04-08,POS_04_08,7.89,29,29,4
2022-04-09,POS_04_08,6.95,30,30,4
2022-04-10,POS_04_08,6.67,30,30,4
2022-04-11,POS_04_08,33.56,60,60,4
2022-04-12,POS_04_08,15.31,29,29,4
2022-04-13,POS_04_08,12.69,30,30,4
2022-04-14,POS_04_08,12.36,30,30,4
2022-04-15,POS_04_08,9.68,30,30,4
2022-04-16,POS_04_08,7.78,29,29,4
2022-04-17,POS_04_08,6.82,29,29,4
2022-04-18,POS_04_08,6.14,30,30,4
2022-04-19,POS_04_08,13.93,30,30,4
2022-04-20,POS_04_08,13.75,29,29,4
2022-04-21,POS_04_08,16.0,29,29,4
2022-04-22,POS_04_08,25.0,30,30,4
2022-04-23,POS_04_08,13.34,29,29,4
2022-04-24,POS_04_08,9.98,29,29,4
2022-04-25,POS_04_08,15.33,29,29,4
2022-04-26,POS_04_08,12.6,29,29,4
2022-04-27,POS_04_08,11.07,29,29,4
2022-04-28,POS_04_08,9.29,29,29,4
2022-04-29,POS_04_08,9.09,29,29,4
2022-04-30,POS_04_08,8.34,32,32,4
2022-05-01,POS_04_08,7.22,30,30,5
2022-05-02,POS_04_08,12.55,30,30,5
2022-05-03,POS_04_08,10.56,30,30,5
2022-05-04,POS_04_08,9.51,30,30,5
2022-05-05,POS_04_08,8.99,29,29,5
2022-05-06,POS_04_08,8.4,30,30,5
2022-05-07,POS_04_08,7.26,30,30,5
2022-05-08,POS_04_08,7.68,30,30,5
2022-05-09,POS_04_08,16.0,32,32,5
2022-05-10,POS_04_08,10.95,30,30,5
2022-05-11,POS_04_08,9.1,30,30,5
2022-05-12,POS_04_08,11.9,30,30,5
2022-05-13,POS_04_08,11.0,30,30,5
2022-05-14,POS_04_08,8.48,30,30,5
2022-05-15,POS_04_08,6.94,29,29,5
2022-05-16,POS_04_08,11.56,32,32,5
2022-05-17,POS_04_08,10.02,30,30,5
2022-05-18,POS_04_08,8.8,32,29,5
2022-05-19,POS_04_08,7.91,30,30,5
2022-05-20,POS_04_08,7.28,32,32,5
2022-05-21,POS_04_08,8.39,32,32,5
2022-05-22,POS_04_08,7.76,30,30,5
2022-05-23,POS_04_08,9.7,30,30,5
2022-05-24,POS_04_08,7.84,30,30,5
2022-05-25,POS_04_08,7.88,30,30,5
2022-05-26,POS_04_08,8.45,30,30,5
2022-05-27,POS_04_08,8.41,30,30,5
2022-05-28,POS_04_08,8.2,30,30,5
2022-05-29,POS_04_08,6.68,32,32,5
2022-05-30,POS_04_08,9.9,29,29,5
2022-05-31,POS_04_08,9.02,29,29,5
2022-06-01,POS_04_08,8.0,32,29,6
2022-06-02,POS_04_08,7.0,30,30,6
2022-06-03,POS_04_08,6.12,30,30,6
