date,product,capacity_price,offered_capacity,allocated_capacity,month
2020-12-19,NEG_20_24,5.27,30,30,12
2020-12-20,NEG_20_24,4.3,30,30,12
2020-12-21,NEG_20_24,30.96,20,20,12
2020-12-22,NEG_20_24,13.7,20,20,12
2020-12-23,NEG_20_24,6.52,100,100,12
2020-12-24,NEG_20_24,8.76,30,30,12
2020-12-25,NEG_20_24,7.15,30,30,12
2020-12-26,NEG_20_24,104.61,30,30,12
2020-12-27,NEG_20_24,91.0,20,20,12
2020-12-28,NEG_20_24,22.21,30,30,12
2020-12-29,NEG_20_24,7.7,24,24,12
2020-12-30,NEG_20_24,6.31,30,30,12
2020-12-31,NEG_20_24,5.44,100,100,12
2021-01-01,NEG_20_24,4.76,40,40,1
2021-01-02,NEG_20_24,3.92,24,24,1
2021-01-03,NEG_20_24,5.08,30,28,1
2021-01-04,NEG_20_24,3.8,24,24,1
2021-01-05,NEG_20_24,3.34,100,100,1
2021-01-06,NEG_20_24,3.1,100,100,1
2021-01-07,NEG_20_24,2.97,100,100,1
2021-01-08,NEG_20_24,2.67,100,100,1
2021-01-09,NEG_20_24,2.64,40,40,1
2021-01-10,NEG_20_24,2.28,30,30,1
2021-01-11,NEG_20_24,9.0,60,60,1
2021-01-12,NEG_20_24,7.65,15,15,1
2021-01-13,NEG_20_24,5.2,20,20,1
2021-01-14,NEG_20_24,3.25,20,20,1
2021-01-15,NEG_20_24,2.76,40,40,1
2021-01-16,NEG_20_24,2.4,40,40,1
2021-01-17,NEG_20_24,2.08,40,40,1
2021-01-18,NEG_20_24,4.4,40,40,1
2021-01-19,NEG_20_24,5.0,20,20,1
2021-01-20,NEG_20_24,5.28,20,20,1
2021-01-21,NEG_20_24,4.9,20,20,1
2021-01-22,NEG_20_24,3.7,21,21,1
2021-01-23,NEG_20_24,2.46,40,40,1
2021-01-24,NEG_20_24,1.9,40,40,1
2021-01-25,NEG_20_24,2.0,30,30,1
2021-01-26,NEG_20_24,1.7,30,30,1
2021-01-27,NEG_20_24,1.54,30,30,1
2021-01-28,NEG_20_24,1.47,30,30,1
2021-01-29,NEG_20_24,1.46,100,100,1
2021-01-30,NEG_20_24,1.56,30,30,1
2021-01-31,NEG_20_24,1.67,30,30,1
2021-02-01,NEG_20_24,1.44,100,100,2
2021-02-02,NEG_20_24,6.28,100,100,2
2021-02-03,NEG_20_24,20.0,36,36,2
2021-02-04,NEG_20_24,8.67,36,36,2
2021-02-05,NEG_20_24,7.11,100,100,2
2021-02-06,NEG_20_24,20.46,20,20,2
2021-02-07,NEG_20_24,18.0,20,20,2
2021-02-08,NEG_20_24,9.0,100,100,2
2021-02-09,NEG_20_24,5.45,25,25,2
2021-02-10,NEG_20_24,4.8,25,25,2
2021-02-11,NEG_20_24,3.76,25,25,2
2021-02-12,NEG_20_24,4.12,40,40,2
2021-02-13,NEG_20_24,5.0,40,40,2
2021-02-14,NEG_20_24,5.0,14,14,2
2021-02-15,NEG_20_24,4.58,24,24,2
2021-02-16,NEG_20_24,6.08,40,40,2
2021-02-17,NEG_20_24,5.47,60,60,2
2021-02-18,NEG_20_24,13.93,100,100,2
2021-02-19,NEG_20_24,7.5,22,18,2
2021-02-20,NEG_20_24,17.06,16,16,2
2021-02-21,NEG_20_24,11.12,16,16,2
2021-02-22,NEG_20_24,6.23,100,100,2
2021-02-23,NEG_20_24,5.66,100,100,2
2021-02-24,NEG_20_24,6.04,50,50,2
2021-02-25,NEG_20_24,5.0,100,100,2
2021-02-26,NEG_20_24,4.8,18,18,2
2021-02-27,NEG_20_24,7.26,24,24,2
2021-02-28,NEG_20_24,5.46,29,29,2
2021-03-01,NEG_20_24,4.88,24,24,3
2021-03-02,NEG_20_24,4.14,24,24,3
2021-03-03,NEG_20_24,3.74,24,24,3
2021-03-04,NEG_20_24,3.32,20,20,3
2021-03-05,NEG_20_24,2.76,75,75,3
2021-03-06,NEG_20_24,4.28,80,80,3
2021-03-07,NEG_20_24,3.63,19,19,3
2021-03-08,NEG_20_24,2.94,50,50,3
2021-03-09,NEG_20_24,2.42,80,80,3
2021-03-10,NEG_20_24,17.12,100,100,3
2021-03-11,NEG_20_24,42.83,20,20,3
2021-03-12,NEG_20_24,43.0,20,20,3
2021-03-13,NEG_20_24,43.35,20,20,3
2021-03-14,NEG_20_24,31.92,14,14,3
2021-03-15,NEG_20_24,19.5,100,100,3
2021-03-16,NEG_20_24,9.0,100,100,3
2021-03-17,NEG_20_24,6.3,24,24,3
2021-03-18,NEG_20_24,5.54,25,25,3
2021-03-19,NEG_20_24,4.33,70,70,3
2021-03-20,NEG_20_24,4.67,16,16,3
2021-03-21,NEG_20_24,5.7,24,24,3
2021-03-22,NEG_20_24,4.26,25,25,3
2021-03-23,NEG_20_24,3.52,25,25,3
2021-03-24,NEG_20_24,3.39,100,100,3
2021-03-25,NEG_20_24,2.86,25,25,3
2021-03-26,NEG_20_24,7.85,100,100,3
2021-03-27,NEG_20_24,13.96,100,100,3
2021-03-28,NEG_20_24,14.79,100,20,3
2021-03-29,NEG_20_24,8.4,30,30,3
2021-03-30,NEG_20_24,5.18,100,100,3
2021-03-31,NEG_20_24,3.48,24,24,3
2021-04-01,NEG_20_24,2.92,20,20,4
2021-04-02,NEG_20_24,11.37,20,20,4
2021-04-03,NEG_20_24,8.0,20,20,4
2021-04-04,NEG_20_24,8.12,20,20,4
2021-04-05,NEG_20_24,22.86,13,13,4
2021-04-06,NEG_20_24,11.7,20,20,4
2021-04-07,NEG_20_24,11.18,75,75,4
2021-04-08,NEG_20_24,7.84,35,35,4
2021-04-09,NEG_20_24,4.78,25,25,4
2021-04-10,NEG_20_24,3.67,25,25,4
2021-04-11,NEG_20_24,4.52,20,20,4
2021-04-12,NEG_20_24,5.95,100,49,4
2021-04-13,NEG_20_24,9.8,25,25,4
2021-04-14,NEG_20_24,5.01,100,100,4
2021-04-15,NEG_20_24,4.0,50,50,4
2021-04-16,NEG_20_24,4.01,100,100,4
2021-04-17,NEG_20_24,9.3,100,100,4
2021-04-18,NEG_20_24,7.33,100,100,4
2021-04-19,NEG_20_24,5.0,100,100,4
2021-04-20,NEG_20_24,4.26,100,100,4
2021-04-21,NEG_20_24,9.0,100,100,4
2021-04-22,NEG_20_24,17.37,100,100,4
2021-04-23,NEG_20_24,14.2,100,100,4
2021-04-24,NEG_20_24,11.5,100,100,4
2021-04-25,NEG_20_24,10.25,13,13,4
2021-04-26,NEG_20_24,9.37,100,100,4
2021-04-27,NEG_20_24,10.25,100,100,4
2021-04-28,NEG_20_24,8.0,100,99,4
2021-04-29,NEG_20_24,6.71,45,45,4
2021-04-30,NEG_20_24,5.91,100,100,4
2021-05-01,NEG_20_24,22.0,40,40,5
2021-05-02,NEG_20_24,23.0,40,40,5
2021-05-03,NEG_20_24,551.43,40,40,5
2021-05-04,NEG_20_24,361.83,20,20,5
2021-05-05,NEG_20_24,175.0,20,20,5
2021-05-06,NEG_20_24,102.92,20,20,5
2021-05-07,NEG_20_24,76.64,20,20,5
2021-05-08,NEG_20_24,75.0,20,20,5
2021-05-09,NEG_20_24,232.56,20,20,5
2021-05-10,NEG_20_24,146.16,20,20,5
2021-05-11,NEG_20_24,101.48,55,55,5
2021-05-12,NEG_20_24,71.14,65,65,5
2021-05-13,NEG_20_24,56.0,70,70,5
2021-05-14,NEG_20_24,43.9,75,75,5
2021-05-15,NEG_20_24,32.72,75,75,5
2021-05-16,NEG_20_24,30.9,13,13,5
2021-05-17,NEG_20_24,51.88,75,75,5
2021-05-18,NEG_20_24,31.0,90,90,5
2021-05-19,NEG_20_24,22.99,90,90,5
2021-05-20,NEG_20_24,19.0,90,90,5
2021-05-21,NEG_20_24,35.0,20,20,5
2021-05-22,NEG_20_24,129.5,11,11,5
2021-05-23,NEG_20_24,106.78,20,20,5
2021-05-24,NEG_20_24,83.2,30,30,5
2021-05-25,NEG_20_24,66.46,20,20,5
2021-05-26,NEG_20_24,49.59,40,40,5
2021-05-27,NEG_20_24,36.63,40,40,5
2021-05-28,NEG_20_24,25.83,20,20,5
2021-05-29,NEG_20_24,18.68,11,11,5
2021-05-30,NEG_20_24,38.42,40,40,5
2021-05-31,NEG_20_24,30.0,40,40,5
2021-06-01,NEG_20_24,20.92,12,12,6
2021-06-02,NEG_20_24,18.56,12,12,6
2021-06-03,NEG_20_24,25.16,20,20,6
2021-06-04,NEG_20_24,42.72,20,20,6
2021-06-05,NEG_20_24,29.0,40,27,6
2021-06-06,NEG_20_24,23.3,20,20,6
2021-06-07,NEG_20_24,31.48,40,40,6
2021-06-08,NEG_20_24,20.75,40,40,6
2021-06-09,NEG_20_24,15.34,12,12,6
2021-06-10,NEG_20_24,28.0,100,100,6
2021-06-11,NEG_20_24,62.06,20,20,6
2021-06-12,NEG_20_24,55.49,10,10,6
2021-06-13,NEG_20_24,46.75,20,20,6
2021-06-14,NEG_20_24,29.6,20,20,6
2021-06-15,NEG_20_24,19.01,20,20,6
2021-06-16,NEG_20_24,16.4,20,20,6
2021-06-17,NEG_20_24,13.44,20,20,6
2021-06-18,NEG_20_24,10.96,20,20,6
2021-06-19,NEG_20_24,17.22,20,20,6
2021-06-20,NEG_20_24,17.93,20,20,6
2021-06-21,NEG_20_24,21.92,12,12,6
2021-06-22,NEG_20_24,16.56,100,100,6
2021-06-23,NEG_20_24,12.39,100,100,6
2021-06-24,NEG_20_24,9.2,50,50,6
2021-06-25,NEG_20_24,7.2,100,100,6
2021-06-26,NEG_20_24,8.37,100,100,6
2021-06-27,NEG_20_24,8.8,100,19,6
2021-06-28,NEG_20_24,7.22,50,50,6
2021-06-29,NEG_20_24,5.5,100,100,6
2021-06-30,NEG_20_24,4.46,100,100,6
2021-07-01,NEG_20_24,3.6,100,100,7
2021-07-02,NEG_20_24,2.64,100,100,7
2021-07-03,NEG_20_24,3.53,100,100,7
2021-07-04,NEG_20_24,3.32,10,10,7
2021-07-05,NEG_20_24,2.52,100,100,7
2021-07-06,NEG_20_24,2.36,50,50,7
2021-07-07,NEG_20_24,2.23,100,100,7
2021-07-08,NEG_20_24,2.0,100,100,7
2021-07-09,NEG_20_24,2.68,100,100,7
2021-07-10,NEG_20_24,2.77,100,100,7
2021-07-11,NEG_20_24,2.99,50,50,7
2021-07-12,NEG_20_24,8.42,100,100,7
2021-07-13,NEG_20_24,5.65,50,50,7
2021-07-14,NEG_20_24,4.64,80,80,7
2021-07-15,NEG_20_24,4.28,80,80,7
2021-07-16,NEG_20_24,5.24,50,50,7
2021-07-17,NEG_20_24,27.9,10,10,7
2021-07-18,NEG_20_24,35.9,10,10,7
2021-07-19,NEG_20_24,20.55,40,40,7
2021-07-20,NEG_20_24,49.0,50,50,7
2021-07-21,NEG_20_24,18.5,50,50,7
2021-07-22,NEG_20_24,11.0,80,80,7
2021-07-23,NEG_20_24,7.6,100,100,7
2021-07-24,NEG_20_24,12.57,10,10,7
2021-07-25,NEG_20_24,10.9,10,10,7
2021-07-26,NEG_20_24,7.2,10,10,7
2021-07-27,NEG_20_24,5.05,80,80,7
2021-07-28,NEG_20_24,8.6,60,60,7
2021-07-29,NEG_20_24,24.0,10,10,7
2021-07-30,NEG_20_24,12.0,10,10,7
2021-07-31,NEG_20_24,26.5,10,10,7
2021-08-01,NEG_20_24,14.05,10,10,8
2021-08-02,NEG_20_24,8.57,10,10,8
2021-08-03,NEG_20_24,6.0,60,60,8
2021-08-04,NEG_20_24,4.42,50,50,8
2021-08-05,NEG_20_24,3.33,50,50,8
2021-08-06,NEG_20_24,4.69,11,11,8
2021-08-07,NEG_20_24,10.72,10,10,8
2021-08-08,NEG_20_24,39.38,10,10,8
2021-08-09,NEG_20_24,17.9,10,10,8
2021-08-10,NEG_20_24,10.25,50,50,8
2021-08-11,NEG_20_24,5.99,50,50,8
2021-08-12,NEG_20_24,3.67,80,80,8
2021-08-13,NEG_20_24,6.02,80,80,8
2021-08-14,NEG_20_24,15.49,11,11,8
2021-08-15,NEG_20_24,15.9,11,11,8
2021-08-16,NEG_20_24,17.38,11,11,8
2021-08-17,NEG_20_24,12.4,11,11,8
2021-08-18,NEG_20_24,8.89,10,10,8
2021-08-19,NEG_20_24,5.8,80,80,8
2021-08-20,NEG_20_24,4.0,60,60,8
2021-08-21,NEG_20_24,6.5,10,10,8
2021-08-22,NEG_20_24,6.0,20,20,8
2021-08-23,NEG_20_24,5.35,10,10,8
2021-08-24,NEG_20_24,3.63,80,80,8
2021-08-25,NEG_20_24,6.19,11,11,8
2021-08-26,NEG_20_24,4.8,10,10,8
2021-08-27,NEG_20_24,3.62,80,80,8
2021-08-28,NEG_20_24,15.0,11,11,8
2021-08-29,NEG_20_24,11.52,11,11,8
2021-08-30,NEG_20_24,8.3,50,50,8
2021-08-31,NEG_20_24,6.44,80,80,8
2021-09-01,NEG_20_24,4.74,80,80,9
2021-09-02,NEG_20_24,3.4,80,80,9
2021-09-03,NEG_20_24,2.56,80,80,9
2021-09-04,NEG_20_24,4.2,11,11,9
2021-09-05,NEG_20_24,9.9,11,11,9
2021-09-06,NEG_20_24,6.54,50,50,9
2021-09-07,NEG_20_24,4.44,80,80,9
2021-09-08,NEG_20_24,3.38,80,80,9
2021-09-09,NEG_20_24,2.83,80,80,9
2021-09-10,NEG_20_24,2.29,80,80,9
2021-09-11,NEG_20_24,3.61,50,50,9
2021-09-12,NEG_20_24,6.84,50,50,9
2021-09-13,NEG_20_24,5.31,50,50,9
2021-09-14,NEG_20_24,4.37,80,80,9
2021-09-15,NEG_20_24,132.5,80,80,9
2021-09-16,NEG_20_24,43.02,80,80,9
2021-09-17,NEG_20_24,28.0,80,80,9
2021-09-18,NEG_20_24,32.38,80,80,9
2021-09-19,NEG_20_24,23.21,50,50,9
2021-09-20,NEG_20_24,17.15,80,80,9
2021-09-21,NEG_20_24,12.92,80,80,9
2021-09-22,NEG_20_24,12.48,50,50,9
2021-09-23,NEG_20_24,175.4,50,46,9
2021-09-24,NEG_20_24,63.25,50,50,9
2021-09-25,NEG_20_24,32.45,50,50,9
2021-09-26,NEG_20_24,23.38,50,50,9
2021-09-27,NEG_20_24,20.12,11,11,9
2021-09-28,NEG_20_24,16.52,50,50,9
2021-09-29,NEG_20_24,73.7,50,50,9
2021-09-30,NEG_20_24,68.0,11,11,9
2021-10-01,NEG_20_24,51.12,11,11,10
2021-10-02,NEG_20_24,180.02,11,11,10
2021-10-03,NEG_20_24,97.0,11,11,10
2021-10-04,NEG_20_24,54.0,11,11,10
2021-10-05,NEG_20_24,47.18,50,50,10
2021-10-06,NEG_20_24,37.69,50,50,10
2021-10-07,NEG_20_24,27.15,50,50,10
2021-10-08,NEG_20_24,28.84,100,100,10
2021-10-09,NEG_20_24,32.47,50,50,10
2021-10-10,NEG_20_24,33.33,11,11,10
2021-10-11,NEG_20_24,348.0,50,48,10
2021-10-12,NEG_20_24,742.0,60,60,10
2021-10-13,NEG_20_24,378.56,60,60,10
2021-10-14,NEG_20_24,660.0,50,50,10
2021-10-15,NEG_20_24,400.0,50,50,10
2021-10-16,NEG_20_24,253.6,30,30,10
2021-10-17,NEG_20_24,170.57,50,50,10
2021-10-18,NEG_20_24,128.6,50,50,10
2021-10-19,NEG_20_24,2738.12,30,30,10
2021-10-20,NEG_20_24,884.62,11,11,10
2021-10-21,NEG_20_24,690.4,15,15,10
2021-10-22,NEG_20_24,474.11,11,11,10
2021-10-23,NEG_20_24,287.64,30,30,10
2021-10-24,NEG_20_24,187.72,10,10,10
2021-10-25,NEG_20_24,113.86,30,30,10
2021-10-26,NEG_20_24,78.6,60,11,10
2021-10-27,NEG_20_24,67.16,30,30,10
2021-10-28,NEG_20_24,55.3,11,11,10
2021-10-29,NEG_20_24,75.05,11,11,10
2021-10-30,NEG_20_24,84.28,11,11,10
2021-10-31,NEG_20_24,190.6,11,11,10
2021-11-01,NEG_20_24,116.33,11,11,11
2021-11-02,NEG_20_24,69.0,13,13,11
2021-11-03,NEG_20_24,48.27,24,24,11
2021-11-04,NEG_20_24,39.05,11,11,11
2021-11-05,NEG_20_24,39.88,16,16,11
2021-11-06,NEG_20_24,139.25,11,11,11
2021-11-07,NEG_20_24,100.0,11,11,11
2021-11-08,NEG_20_24,77.4,39,39,11
2021-11-09,NEG_20_24,52.85,50,50,11
2021-11-10,NEG_20_24,38.92,30,30,11
2021-11-11,NEG_20_24,28.28,50,50,11
2021-11-12,NEG_20_24,33.84,50,50,11
2021-11-13,NEG_20_24,32.12,50,50,11
2021-11-14,NEG_20_24,35.64,10,10,11
2021-11-15,NEG_20_24,26.46,50,50,11
2021-11-16,NEG_20_24,21.0,50,50,11
2021-11-17,NEG_20_24,58.34,11,11,11
2021-11-18,NEG_20_24,94.9,12,12,11
2021-11-19,NEG_20_24,84.62,12,12,11
2021-11-20,NEG_20_24,65.31,50,50,11
2021-11-21,NEG_20_24,49.06,50,50,11
2021-11-22,NEG_20_24,36.32,50,50,11
2021-11-23,NEG_20_24,28.0,30,30,11
2021-11-24,NEG_20_24,20.39,10,10,11
2021-11-25,NEG_20_24,28.86,50,50,11
2021-11-26,NEG_20_24,36.65,50,50,11
2021-11-27,NEG_20_24,23.12,15,15,11
2021-11-28,NEG_20_24,17.98,15,15,11
2021-11-29,NEG_20_24,21.85,50,50,11
2021-11-30,NEG_20_24,31.36,15,15,11
2021-12-01,NEG_20_24,52.46,15,15,12
2021-12-02,NEG_20_24,31.08,29,29,12
2021-12-03,NEG_20_24,40.86,15,15,12
2021-12-04,NEG_20_24,28.69,15,15,12
2021-12-05,NEG_20_24,23.34,15,15,12
2021-12-06,NEG_20_24,36.66,15,15,12
2021-12-07,NEG_20_24,50.02,15,15,12
2021-12-08,NEG_20_24,13.0,15,15,12
2021-12-09,NEG_20_24,8.86,50,50,12
2021-12-10,NEG_20_24,6.5,15,15,12
2021-12-11,NEG_20_24,5.75,50,50,12
2021-12-12,NEG_20_24,4.5,50,50,12
2021-12-13,NEG_20_24,4.51,50,50,12
2021-12-14,NEG_20_24,4.34,30,30,12
2021-12-15,NEG_20_24,3.92,50,50,12
2021-12-16,NEG_20_24,3.28,50,50,12
2021-12-17,NEG_20_24,2.95,50,50,12
2021-12-18,NEG_20_24,9.42,15,15,12
2021-12-19,NEG_20_24,22.32,15,15,12
2021-12-20,NEG_20_24,6.93,30,30,12
2021-12-21,NEG_20_24,3.38,80,80,12
2021-12-22,NEG_20_24,2.72,80,80,12
2021-12-23,NEG_20_24,5.44,15,15,12
2021-12-24,NEG_20_24,5.09,15,15,12
2021-12-25,NEG_20_24,3.93,15,15,12
2021-12-26,NEG_20_24,4.8,15,15,12
2021-12-27,NEG_20_24,3.56,15,15,12
2021-12-28,NEG_20_24,3.32,15,15,12
2021-12-29,NEG_20_24,2.99,15,15,12
2021-12-30,NEG_20_24,5.5,15,15,12
2021-12-31,NEG_20_24,8.41,15,15,12
2022-01-01,NEG_20_24,6.28,15,15,1
2022-01-02,NEG_20_24,6.7,15,15,1
2022-01-03,NEG_20_24,4.49,15,15,1
2022-01-04,NEG_20_24,3.0,15,15,1
2022-01-05,NEG_20_24,2.8,15,15,1
2022-01-06,NEG_20_24,1.88,96,96,1
2022-01-07,NEG_20_24,1.58,15,15,1
2022-01-08,NEG_20_24,10.42,15,15,1
2022-01-09,NEG_20_24,4.9,15,15,1
2022-01-10,NEG_20_24,2.38,30,30,1
2022-01-11,NEG_20_24,1.6,40,40,1
2022-01-12,NEG_20_24,1.21,99,99,1
2022-01-13,NEG_20_24,1.1,101,101,1
2022-01-14,NEG_20_24,1.25,106,106,1
2022-01-15,NEG_20_24,0.93,50,50,1
2022-01-16,NEG_20_24,13.4,15,15,1
2022-01-17,NEG_20_24,6.26,50,50,1
2022-01-18,NEG_20_24,2.91,35,35,1
2022-01-19,NEG_20_24,14.5,15,15,1
2022-01-20,NEG_20_24,6.9,15,15,1
2022-01-21,NEG_20_24,3.94,15,15,1
2022-01-22,NEG_20_24,2.15,15,15,1
2022-01-23,NEG_20_24,1.34,15,15,1
2022-01-24,NEG_20_24,1.1,105,105,1
2022-01-25,NEG_20_24,1.0,106,106,1
2022-01-26,NEG_20_24,4.0,20,20,1
2022-01-27,NEG_20_24,13.69,15,15,1
2022-01-28,NEG_20_24,4.7,60,60,1
2022-01-29,NEG_20_24,19.66,15,15,1
2022-01-30,NEG_20_24,8.57,15,15,1
2022-01-31,NEG_20_24,3.14,15,15,1
2022-02-01,NEG_20_24,14.6,15,15,2
2022-02-02,NEG_20_24,3.7,50,50,2
2022-02-03,NEG_20_24,3.4,60,60,2
2022-02-04,NEG_20_24,10.42,15,15,2
2022-02-05,NEG_20_24,14.26,15,15,2
2022-02-06,NEG_20_24,10.64,15,15,2
2022-02-07,NEG_20_24,5.85,15,15,2
2022-02-08,NEG_20_24,3.99,19,19,2
2022-02-09,NEG_20_24,2.24,50,50,2
2022-02-10,NEG_20_24,2.42,15,15,2
2022-02-11,NEG_20_24,1.74,50,50,2
2022-02-12,NEG_20_24,4.55,17,17,2
2022-02-13,NEG_20_24,8.46,37,37,2
2022-02-14,NEG_20_24,3.9,15,15,2
2022-02-15,NEG_20_24,6.48,20,20,2
2022-02-16,NEG_20_24,7.85,37,37,2
2022-02-17,NEG_20_24,7.3,37,37,2
2022-02-18,NEG_20_24,6.82,20,20,2
2022-02-19,NEG_20_24,6.12,20,20,2
2022-02-20,NEG_20_24,10.49,30,30,2
2022-02-21,NEG_20_24,5.74,33,33,2
2022-02-22,NEG_20_24,4.43,20,20,2
2022-02-23,NEG_20_24,2.8,50,50,2
2022-02-24,NEG_20_24,2.5,31,31,2
2022-02-25,NEG_20_24,2.67,50,50,2
2022-02-26,NEG_20_24,2.0,50,50,2
2022-02-27,NEG_20_24,2.0,50,50,2
2022-02-28,NEG_20_24,1.74,50,50,2
2022-03-01,NEG_20_24,1.22,60,60,3
2022-03-02,NEG_20_24,1.0,50,50,3
2022-03-03,NEG_20_24,1.08,60,60,3
2022-03-04,NEG_20_24,1.0,60,60,3
2022-03-05,NEG_20_24,1.05,60,60,3
2022-03-06,NEG_20_24,1.0,15,15,3
2022-03-07,NEG_20_24,0.93,50,50,3
2022-03-08,NEG_20_24,1.0,60,60,3
2022-03-09,NEG_20_24,1.03,60,60,3
2022-03-10,NEG_20_24,8.2,15,15,3
2022-03-11,NEG_20_24,12.3,15,15,3
2022-03-12,NEG_20_24,5.38,15,15,3
2022-03-13,NEG_20_24,5.0,15,15,3
2022-03-14,NEG_20_24,2.9,15,15,3
2022-03-15,NEG_20_24,1.92,80,80,3
2022-03-16,NEG_20_24,6.84,15,15,3
2022-03-17,NEG_20_24,3.28,60,60,3
2022-03-18,NEG_20_24,2.27,60,60,3
2022-03-19,NEG_20_24,5.32,20,20,3
2022-03-20,NEG_20_24,4.45,15,15,3
2022-03-21,NEG_20_24,2.25,15,15,3
2022-03-22,NEG_20_24,1.57,50,50,3
2022-03-23,NEG_20_24,1.2,50,50,3
2022-03-24,NEG_20_24,0.9,80,80,3
2022-03-25,NEG_20_24,0.68,60,60,3
2022-03-26,NEG_20_24,2.7,50,50,3
2022-03-27,NEG_20_24,2.02,15,15,3
2022-03-28,NEG_20_24,1.77,80,80,3
2022-03-29,NEG_20_24,1.36,80,80,3
2022-03-30,NEG_20_24,1.04,60,60,3
2022-03-31,NEG_20_24,2.5,50,50,3
2022-04-01,NEG_20_24,2.98,15,15,4
2022-04-02,NEG_20_24,1.8,60,60,4
2022-04-03,NEG_20_24,1.93,15,15,4
2022-04-04,NEG_20_24,11.2,15,15,4
2022-04-05,NEG_20_24,4.54,25,25,4
2022-04-06,NEG_20_24,7.67,20,20,4
2022-04-07,NEG_20_24,9.85,15,15,4
2022-04-08,NEG_20_24,4.31,20,20,4
2022-04-09,NEG_20_24,6.99,20,20,4
2022-04-10,NEG_20_24,5.7,20,20,4
2022-04-11,NEG_20_24,4.0,15,15,4
2022-04-12,NEG_20_24,2.78,50,50,4
2022-04-13,NEG_20_24,2.18,50,50,4
2022-04-14,NEG_20_24,1.8,50,50,4
2022-04-15,NEG_20_24,2.32,50,50,4
2022-04-16,NEG_20_24,3.0,50,50,4
2022-04-17,NEG_20_24,2.84,20,20,4
2022-04-18,NEG_20_24,2.5,40,40,4
2022-04-19,NEG_20_24,1.98,50,50,4
2022-04-20,NEG_20_24,3.0,40,40,4
2022-04-21,NEG_20_24,2.18,15,15,4
2022-04-22,NEG_20_24,3.4,10,10,4
2022-04-23,NEG_20_24,3.4,20,20,4
2022-04-24,NEG_20_24,2.85,15,15,4
2022-04-25,NEG_20_24,2.14,15,15,4
2022-04-26,NEG_20_24,1.53,80,80,4
2022-04-27,NEG_20_24,1.09,80,80,4
2022-04-28,NEG_20_24,0.85,50,50,4
2022-04-29,NEG_20_24,0.76,60,60,4
2022-04-30,NEG_20_24,2.0,80,80,4
2022-05-01,NEG_20_24,3.67,80,80,5
2022-05-02,NEG_20_24,1.85,80,80,5
2022-05-03,NEG_20_24,1.39,80,80,5
2022-05-04,NEG_20_24,1.05,60,60,5
2022-05-05,NEG_20_24,0.95,50,50,5
2022-05-06,NEG_20_24,0.86,80,80,5
2022-05-07,NEG_20_24,1.41,60,60,5
2022-05-08,NEG_20_24,2.16,50,50,5
2022-05-09,NEG_20_24,1.4,50,50,5
2022-05-10,NEG_20_24,1.4,60,60,5
2022-05-11,NEG_20_24,1.63,60,60,5
