date,product,capacity_price,offered_capacity,allocated_capacity,month
2022-03-05,POS_20_24,12.69,30,30,3
2022-03-06,POS_20_24,10.23,29,29,3
2022-03-07,POS_20_24,16.75,29,29,3
2022-03-08,POS_20_24,13.41,29,29,3
2022-03-09,POS_20_24,25.85,29,29,3
2022-03-10,POS_20_24,16.4,30,30,3
2022-03-11,POS_20_24,9.53,30,30,3
2022-03-12,POS_20_24,8.51,30,29,3
2022-03-13,POS_20_24,6.5,29,21,3
2022-03-14,POS_20_24,14.55,21,21,3
2022-03-15,POS_20_24,12.62,30,30,3
2022-03-16,POS_20_24,8.57,30,30,3
2022-03-17,POS_20_24,8.34,29,29,3
2022-03-18,POS_20_24,7.94,30,30,3
2022-03-19,POS_20_24,7.59,30,30,3
2022-03-20,POS_20_24,7.0,30,30,3
2022-03-21,POS_20_24,10.6,30,30,3
2022-03-22,POS_20_24,8.9,29,29,3
2022-03-23,POS_20_24,8.84,29,29,3
2022-03-24,POS_20_24,7.94,29,29,3
2022-03-25,POS_20_24,7.0,30,30,3
2022-03-26,POS_20_24,6.78,30,30,3
2022-03-27,POS_20_24,11.09,30,30,3
2022-03-28,POS_20_24,9.2,30,30,3
2022-03-29,POS_20_24,9.93,35,35,3
2022-03-30,POS_20_24,9.11,29,29,3
2022-03-31,POS_20_24,7.97,30,30,3
2022-04-01,POS_20_24,6.82,30,30,4
2022-04-02,POS_20_24,30.92,60,60,4
2022-04-03,POS_20_24,19.39,30,30,4
2022-04-04,POS_20_24,13.25,30,30,4
2022-04-05,POS_20_24,40.42,60,60,4
2022-04-06,POS_20_24,25.8,29,29,4
2022-04-07,POS_20_24,20.17,29,29,4
2022-04-08,POS_20_24,31.06,60,60,4
2022-04-09,POS_20_24,22.92,30,30,4
2022-04-10,POS_20_24,18.67,30,30,4
2022-04-11,POS_20_24,26.0,60,60,4
2022-04-12,POS_20_24,17.45,29,29,4
2022-04-13,POS_20_24,20.0,30,30,4
2022-04-14,POS_20_24,18.47,30,30,4
2022-04-15,POS_20_24,14.81,30,30,4
2022-04-16,POS_20_24,25.44,30,30,4
2022-04-17,POS_20_24,21.24,32,32,4
2022-04-18,POS_20_24,18.18,30,30,4
2022-04-19,POS_20_24,20.82,30,30,4
2022-04-20,POS_20_24,17.9,30,30,4
2022-04-21,POS_20_24,16.75,30,30,4
2022-04-22,POS_20_24,16.0,30,30,4
2022-04-23,POS_20_24,19.11,30,30,4
2022-04-24,POS_20_24,19.89,32,32,4
2022-04-25,POS_20_24,24.7,29,29,4
2022-04-26,POS_20_24,20.24,30,30,4
2022-04-27,POS_20_24,17.43,30,30,4
2022-04-28,POS_20_24,14.64,29,29,4
2022-04-29,POS_20_24,14.08,29,29,4
2022-04-30,POS_20_24,15.02,32,32,4
2022-05-01,POS_20_24,12.6,30,30,5
2022-05-02,POS_20_24,15.86,30,30,5
2022-05-03,POS_20_24,13.44,30,30,5
2022-05-04,POS_20_24,12.4,29,29,5
2022-05-05,POS_20_24,11.83,29,29,5
2022-05-06,POS_20_24,10.97,29,29,5
2022-05-07,POS_20_24,9.51,30,30,5
2022-05-08,POS_20_24,10.1,60,60,5
2022-05-09,POS_20_24,23.5,60,60,5
2022-05-10,POS_20_24,16.31,60,60,5
2022-05-11,POS_20_24,16.77,32,32,5
2022-05-12,POS_20_24,19.5,60,60,5
2022-05-13,POS_20_24,24.68,60,60,5
2022-05-14,POS_20_24,29.78,60,60,5
2022-05-15,POS_20_24,22.5,68,68,5
2022-05-16,POS_20_24,19.29,30,30,5
2022-05-17,POS_20_24,16.05,29,29,5
2022-05-18,POS_20_24,14.54,32,32,5
2022-05-19,POS_20_24,13.24,32,32,5
2022-05-20,POS_20_24,12.42,32,32,5
2022-05-21,POS_20_24,22.5,32,32,5
2022-05-22,POS_20_24,19.32,55,55,5
2022-05-23,POS_20_24,15.0,30,30,5
2022-05-24,POS_20_24,16.98,30,30,5
2022-05-25,POS_20_24,13.0,29,29,5
2022-05-26,POS_20_24,21.67,30,30,5
2022-05-27,POS_20_24,19.12,30,30,5
2022-05-28,POS_20_24,18.12,30,30,5
2022-05-29,POS_20_24,16.39,55,55,5
2022-05-30,POS_20_24,16.9,29,29,5
2022-05-31,POS_20_24,15.0,29,29,5
2022-06-01,POS_20_24,13.14,32,32,6
2022-06-02,POS_20_24,11.51,29,29,6
2022-06-03,POS_20_24,11.69,60,60,6
2022-06-04,POS_20_24,11.37,60,60,6
