date,product,capacity_price,offered_capacity,allocated_capacity,month
2021-03-01,POS_08_12,68.67,32,32,3
2021-03-02,POS_08_12,49.61,29,29,3
2021-03-03,POS_08_12,38.8,30,30,3
2021-03-04,POS_08_12,39.33,32,32,3
2021-03-05,POS_08_12,36.29,29,29,3
2021-03-06,POS_08_12,24.72,29,29,3
2021-03-07,POS_08_12,16.0,40,40,3
2021-03-08,POS_08_12,56.49,32,32,3
2021-03-09,POS_08_12,48.98,29,29,3
2021-03-10,POS_08_12,36.0,34,34,3
2021-03-11,POS_08_12,31.52,29,29,3
2021-03-12,POS_08_12,27.38,30,30,3
2021-03-13,POS_08_12,18.52,60,60,3
2021-03-14,POS_08_12,14.26,34,34,3
2021-03-15,POS_08_12,42.28,32,32,3
2021-03-16,POS_08_12,37.5,32,32,3
2021-03-17,POS_08_12,36.0,32,32,3
2021-03-18,POS_08_12,34.0,32,32,3
2021-03-19,POS_08_12,29.3,29,29,3
2021-03-20,POS_08_12,20.32,23,23,3
2021-03-21,POS_08_12,17.44,29,28,3
2021-03-22,POS_08_12,43.0,32,32,3
2021-03-23,POS_08_12,36.35,32,32,3
2021-03-24,POS_08_12,31.73,23,23,3
2021-03-25,POS_08_12,28.27,32,32,3
2021-03-26,POS_08_12,24.7,29,29,3
2021-03-27,POS_08_12,18.17,29,29,3
2021-03-28,POS_08_12,14.38,29,29,3
2021-03-29,POS_08_12,37.82,20,20,3
2021-03-30,POS_08_12,36.25,29,29,3
2021-03-31,POS_08_12,29.99,25,25,3
2021-04-01,POS_08_12,24.32,20,20,4
2021-04-02,POS_08_12,20.98,39,39,4
2021-04-03,POS_08_12,17.12,29,29,4
2021-04-04,POS_08_12,16.68,29,29,4
2021-04-05,POS_08_12,16.32,29,29,4
2021-04-06,POS_08_12,29.05,29,29,4
2021-04-07,POS_08_12,29.56,29,29,4
2021-04-08,POS_08_12,29.57,29,29,4
2021-04-09,POS_08_12,27.0,25,25,4
2021-04-10,POS_08_12,21.08,22,22,4
2021-04-11,POS_08_12,16.0,20,20,4
2021-04-12,POS_08_12,449.85,29,29,4
2021-04-13,POS_08_12,123.35,29,29,4
2021-04-14,POS_08_12,71.69,20,20,4
2021-04-15,POS_08_12,1687.0,29,29,4
2021-04-16,POS_08_12,350.0,29,29,4
2021-04-17,POS_08_12,87.0,29,29,4
2021-04-18,POS_08_12,53.16,29,29,4
2021-04-19,POS_08_12,160.32,30,30,4
2021-04-20,POS_08_12,98.27,29,29,4
2021-04-21,POS_08_12,72.44,29,29,4
2021-04-22,POS_08_12,53.51,29,29,4
2021-04-23,POS_08_12,41.63,29,29,4
2021-04-24,POS_08_12,33.9,29,29,4
2021-04-25,POS_08_12,38.17,29,29,4
2021-04-26,POS_08_12,87.95,29,29,4
2021-04-27,POS_08_12,62.64,29,29,4
2021-04-28,POS_08_12,50.86,29,29,4
2021-04-29,POS_08_12,41.97,29,29,4
2021-04-30,POS_08_12,56.66,29,29,4
2021-05-01,POS_08_12,71.37,20,20,5
2021-05-02,POS_08_12,51.6,29,29,5
2021-05-03,POS_08_12,532.0,29,29,5
2021-05-04,POS_08_12,444.0,29,29,5
2021-05-05,POS_08_12,215.0,29,29,5
2021-05-06,POS_08_12,681.25,29,29,5
2021-05-07,POS_08_12,332.67,29,29,5
2021-05-08,POS_08_12,166.0,21,21,5
2021-05-09,POS_08_12,145.87,29,29,5
2021-05-10,POS_08_12,218.72,29,29,5
2021-05-11,POS_08_12,165.44,29,29,5
2021-05-12,POS_08_12,117.32,20,20,5
2021-05-13,POS_08_12,86.42,29,29,5
2021-05-14,POS_08_12,66.72,29,29,5
2021-05-15,POS_08_12,48.24,20,20,5
2021-05-16,POS_08_12,43.07,29,29,5
2021-05-17,POS_08_12,108.88,29,29,5
2021-05-18,POS_08_12,83.87,29,29,5
2021-05-19,POS_08_12,69.92,29,29,5
2021-05-20,POS_08_12,56.78,22,22,5
2021-05-21,POS_08_12,46.44,29,29,5
2021-05-22,POS_08_12,137.05,29,29,5
2021-05-23,POS_08_12,136.04,29,29,5
2021-05-24,POS_08_12,122.56,29,29,5
2021-05-25,POS_08_12,320.0,29,29,5
2021-05-26,POS_08_12,147.5,29,29,5
2021-05-27,POS_08_12,89.0,29,29,5
2021-05-28,POS_08_12,76.44,29,29,5
2021-05-29,POS_08_12,52.16,29,29,5
2021-05-30,POS_08_12,46.01,29,29,5
2021-05-31,POS_08_12,88.92,29,29,5
2021-06-01,POS_08_12,75.16,29,29,6
2021-06-02,POS_08_12,67.2,29,29,6
2021-06-03,POS_08_12,57.31,29,28,6
2021-06-04,POS_08_12,59.28,29,29,6
2021-06-05,POS_08_12,50.34,29,29,6
2021-06-06,POS_08_12,42.17,29,29,6
2021-06-07,POS_08_12,96.28,29,29,6
2021-06-08,POS_08_12,74.04,29,29,6
2021-06-09,POS_08_12,64.96,29,29,6
2021-06-10,POS_08_12,1518.99,29,29,6
2021-06-11,POS_08_12,219.0,29,29,6
2021-06-12,POS_08_12,85.66,29,29,6
2021-06-13,POS_08_12,95.74,29,29,6
2021-06-14,POS_08_12,84.46,29,29,6
2021-06-15,POS_08_12,83.16,29,29,6
2021-06-16,POS_08_12,72.0,29,29,6
2021-06-17,POS_08_12,65.38,29,29,6
2021-06-18,POS_08_12,59.59,29,29,6
2021-06-19,POS_08_12,51.76,29,29,6
2021-06-20,POS_08_12,42.72,29,29,6
2021-06-21,POS_08_12,65.34,29,29,6
2021-06-22,POS_08_12,56.72,29,29,6
2021-06-23,POS_08_12,54.82,29,29,6
2021-06-24,POS_08_12,68.21,29,29,6
2021-06-25,POS_08_12,58.75,29,29,6
2021-06-26,POS_08_12,49.36,29,29,6
2021-06-27,POS_08_12,42.72,29,29,6
2021-06-28,POS_08_12,59.48,29,29,6
2021-06-29,POS_08_12,62.99,29,29,6
2021-06-30,POS_08_12,55.86,29,29,6
2021-07-01,POS_08_12,49.9,29,29,7
2021-07-02,POS_08_12,44.28,29,29,7
2021-07-03,POS_08_12,37.74,29,29,7
2021-07-04,POS_08_12,31.2,29,29,7
2021-07-05,POS_08_12,52.0,29,29,7
2021-07-06,POS_08_12,41.9,29,29,7
2021-07-07,POS_08_12,48.17,29,29,7
2021-07-08,POS_08_12,42.64,29,29,7
2021-07-09,POS_08_12,37.13,29,29,7
2021-07-10,POS_08_12,32.21,29,29,7
2021-07-11,POS_08_12,27.3,29,29,7
2021-07-12,POS_08_12,45.4,29,29,7
2021-07-13,POS_08_12,44.62,29,29,7
2021-07-14,POS_08_12,54.72,22,22,7
2021-07-15,POS_08_12,42.05,29,29,7
2021-07-16,POS_08_12,37.88,29,29,7
2021-07-17,POS_08_12,33.39,29,29,7
2021-07-18,POS_08_12,29.52,29,29,7
2021-07-19,POS_08_12,43.96,29,29,7
2021-07-20,POS_08_12,38.9,29,29,7
2021-07-21,POS_08_12,36.21,29,29,7
2021-07-22,POS_08_12,33.93,29,29,7
2021-07-23,POS_08_12,30.86,29,29,7
2021-07-24,POS_08_12,25.52,29,29,7
2021-07-25,POS_08_12,21.76,29,29,7
2021-07-26,POS_08_12,38.75,29,29,7
2021-07-27,POS_08_12,32.14,21,21,7
2021-07-28,POS_08_12,27.36,29,29,7
2021-07-29,POS_08_12,27.08,29,29,7
2021-07-30,POS_08_12,23.52,40,40,7
2021-07-31,POS_08_12,28.92,29,29,7
2021-08-01,POS_08_12,28.16,29,29,8
2021-08-02,POS_08_12,36.8,29,29,8
2021-08-03,POS_08_12,31.88,50,47,8
2021-08-04,POS_08_12,34.15,50,50,8
2021-08-05,POS_08_12,31.71,29,29,8
2021-08-06,POS_08_12,25.35,22,22,8
2021-08-07,POS_08_12,21.77,29,29,8
2021-08-08,POS_08_12,27.31,29,29,8
2021-08-09,POS_08_12,30.37,29,29,8
2021-08-10,POS_08_12,35.0,50,50,8
2021-08-11,POS_08_12,39.29,50,50,8
2021-08-12,POS_08_12,37.5,50,50,8
2021-08-13,POS_08_12,32.24,50,50,8
2021-08-14,POS_08_12,29.79,29,29,8
2021-08-15,POS_08_12,27.23,29,29,8
2021-08-16,POS_08_12,31.0,29,29,8
2021-08-17,POS_08_12,25.85,29,29,8
2021-08-18,POS_08_12,25.06,50,50,8
2021-08-19,POS_08_12,23.86,29,29,8
2021-08-20,POS_08_12,32.92,29,29,8
2021-08-21,POS_08_12,23.96,20,20,8
2021-08-22,POS_08_12,19.0,29,29,8
2021-08-23,POS_08_12,26.94,50,50,8
2021-08-24,POS_08_12,24.48,60,60,8
2021-08-25,POS_08_12,23.08,29,29,8
2021-08-26,POS_08_12,21.48,29,29,8
2021-08-27,POS_08_12,19.31,29,29,8
2021-08-28,POS_08_12,27.7,29,29,8
2021-08-29,POS_08_12,26.92,29,29,8
2021-08-30,POS_08_12,29.53,29,29,8
2021-08-31,POS_08_12,28.48,29,29,8
2021-09-01,POS_08_12,31.38,29,29,9
2021-09-02,POS_08_12,27.15,29,29,9
2021-09-03,POS_08_12,24.4,29,29,9
2021-09-04,POS_08_12,20.69,29,29,9
2021-09-05,POS_08_12,16.78,21,21,9
2021-09-06,POS_08_12,34.92,50,47,9
2021-09-07,POS_08_12,47.8,50,50,9
2021-09-08,POS_08_12,42.15,29,29,9
2021-09-09,POS_08_12,35.28,29,29,9
2021-09-10,POS_08_12,33.1,29,28,9
2021-09-11,POS_08_12,25.68,17,17,9
2021-09-12,POS_08_12,19.49,17,17,9
2021-09-13,POS_08_12,33.56,17,17,9
2021-09-14,POS_08_12,31.42,29,29,9
2021-09-15,POS_08_12,44.0,29,29,9
2021-09-16,POS_08_12,36.46,29,29,9
2021-09-17,POS_08_12,33.42,29,29,9
2021-09-18,POS_08_12,27.56,17,17,9
2021-09-19,POS_08_12,24.67,29,28,9
2021-09-20,POS_08_12,38.26,29,29,9
2021-09-21,POS_08_12,34.36,29,29,9
2021-09-22,POS_08_12,30.87,29,29,9
2021-09-23,POS_08_12,30.76,29,29,9
2021-09-24,POS_08_12,67.5,29,29,9
2021-09-25,POS_08_12,37.74,22,22,9
2021-09-26,POS_08_12,27.86,22,22,9
2021-09-27,POS_08_12,43.55,29,29,9
2021-09-28,POS_08_12,44.15,29,29,9
2021-09-29,POS_08_12,42.94,29,29,9
2021-09-30,POS_08_12,40.01,29,29,9
2021-10-01,POS_08_12,80.34,29,29,10
2021-10-02,POS_08_12,79.12,29,29,10
2021-10-03,POS_08_12,78.64,29,29,10
2021-10-04,POS_08_12,84.03,32,32,10
2021-10-05,POS_08_12,77.25,24,24,10
2021-10-06,POS_08_12,72.58,24,24,10
2021-10-07,POS_08_12,875.59,32,32,10
2021-10-08,POS_08_12,370.46,22,22,10
2021-10-09,POS_08_12,160.01,24,24,10
2021-10-10,POS_08_12,100.56,24,24,10
2021-10-11,POS_08_12,722.85,50,50,10
2021-10-12,POS_08_12,352.08,32,32,10
2021-10-13,POS_08_12,6733.36,32,32,10
2021-10-14,POS_08_12,1453.32,32,32,10
2021-10-15,POS_08_12,641.92,40,40,10
2021-10-16,POS_08_12,366.41,40,40,10
2021-10-17,POS_08_12,233.5,35,35,10
2021-10-18,POS_08_12,290.0,35,35,10
2021-10-19,POS_08_12,212.71,29,29,10
2021-10-20,POS_08_12,172.39,50,50,10
2021-10-21,POS_08_12,157.99,32,32,10
2021-10-22,POS_08_12,142.88,30,30,10
2021-10-23,POS_08_12,128.37,32,32,10
2021-10-24,POS_08_12,102.2,30,30,10
2021-10-25,POS_08_12,170.1,90,90,10
2021-10-26,POS_08_12,143.77,90,90,10
2021-10-27,POS_08_12,121.0,40,40,10
2021-10-28,POS_08_12,109.08,60,60,10
2021-10-29,POS_08_12,97.92,29,29,10
2021-10-30,POS_08_12,89.6,32,30,10
2021-10-31,POS_08_12,75.72,32,32,10
2021-11-01,POS_08_12,69.56,30,30,11
2021-11-02,POS_08_12,166.19,30,30,11
2021-11-03,POS_08_12,138.1,40,40,11
2021-11-04,POS_08_12,120.96,29,29,11
2021-11-05,POS_08_12,97.08,32,32,11
2021-11-06,POS_08_12,78.94,32,32,11
2021-11-07,POS_08_12,66.0,30,30,11
2021-11-08,POS_08_12,122.0,32,32,11
2021-11-09,POS_08_12,96.72,50,50,11
2021-11-10,POS_08_12,86.12,50,50,11
2021-11-11,POS_08_12,75.4,24,24,11
2021-11-12,POS_08_12,64.62,29,29,11
2021-11-13,POS_08_12,53.41,30,30,11
2021-11-14,POS_08_12,41.56,32,32,11
2021-11-15,POS_08_12,98.24,60,60,11
2021-11-16,POS_08_12,140.0,50,50,11
2021-11-17,POS_08_12,88.94,60,56,11
2021-11-18,POS_08_12,72.41,30,30,11
2021-11-19,POS_08_12,71.57,32,32,11
2021-11-20,POS_08_12,51.56,32,32,11
2021-11-21,POS_08_12,40.8,29,29,11
2021-11-22,POS_08_12,103.0,60,60,11
2021-11-23,POS_08_12,88.8,60,60,11
2021-11-24,POS_08_12,140.0,50,29,11
2021-11-25,POS_08_12,120.0,50,50,11
2021-11-26,POS_08_12,111.0,50,50,11
2021-11-27,POS_08_12,77.08,30,30,11
2021-11-28,POS_08_12,54.56,30,30,11
2021-11-29,POS_08_12,257.16,50,50,11
2021-11-30,POS_08_12,100.23,30,30,11
2021-12-01,POS_08_12,71.38,30,30,12
2021-12-02,POS_08_12,131.04,30,30,12
2021-12-03,POS_08_12,96.76,30,30,12
2021-12-04,POS_08_12,75.0,29,29,12
2021-12-05,POS_08_12,56.04,29,29,12
2021-12-06,POS_08_12,206.92,29,29,12
2021-12-07,POS_08_12,142.46,70,70,12
2021-12-08,POS_08_12,37.25,29,29,12
2021-12-09,POS_08_12,30.0,60,60,12
2021-12-10,POS_08_12,23.27,29,29,12
2021-12-11,POS_08_12,16.3,29,29,12
2021-12-12,POS_08_12,10.16,21,21,12
2021-12-13,POS_08_12,37.0,32,32,12
2021-12-14,POS_08_12,30.62,29,29,12
2021-12-15,POS_08_12,25.34,60,60,12
2021-12-16,POS_08_12,22.31,60,60,12
2021-12-17,POS_08_12,18.64,60,60,12
2021-12-18,POS_08_12,13.14,30,30,12
2021-12-19,POS_08_12,9.19,30,30,12
2021-12-20,POS_08_12,33.08,60,60,12
2021-12-21,POS_08_12,28.83,60,60,12
2021-12-22,POS_08_12,20.48,20,20,12
2021-12-23,POS_08_12,14.13,29,29,12
2021-12-24,POS_08_12,9.34,30,30,12
2021-12-25,POS_08_12,6.56,30,30,12
2021-12-26,POS_08_12,4.45,30,30,12
2021-12-27,POS_08_12,15.34,29,29,12
2021-12-28,POS_08_12,10.88,30,30,12
2021-12-29,POS_08_12,7.9,30,30,12
2021-12-30,POS_08_12,6.34,30,30,12
2021-12-31,POS_08_12,4.55,30,30,12
2022-01-01,POS_08_12,5.23,30,30,1
2022-01-02,POS_08_12,3.5,29,29,1
2022-01-03,POS_08_12,7.6,32,32,1
2022-01-04,POS_08_12,15.37,29,29,1
2022-01-05,POS_08_12,8.71,30,30,1
2022-01-06,POS_08_12,13.62,29,29,1
2022-01-07,POS_08_12,9.66,32,32,1
2022-01-08,POS_08_12,8.67,29,29,1
2022-01-09,POS_08_12,5.44,30,30,1
2022-01-10,POS_08_12,23.57,60,60,1
2022-01-11,POS_08_12,18.84,20,20,1
2022-01-12,POS_08_12,20.38,20,20,1
2022-01-13,POS_08_12,16.65,29,29,1
2022-01-14,POS_08_12,12.79,29,29,1
2022-01-15,POS_08_12,9.8,60,60,1
2022-01-16,POS_08_12,6.78,29,29,1
2022-01-17,POS_08_12,13.41,32,32,1
2022-01-18,POS_08_12,27.56,60,60,1
2022-01-19,POS_08_12,19.02,60,60,1
2022-01-20,POS_08_12,11.64,20,20,1
2022-01-21,POS_08_12,15.28,60,60,1
2022-01-22,POS_08_12,9.86,29,29,1
2022-01-23,POS_08_12,6.8,29,29,1
2022-01-24,POS_08_12,22.1,29,29,1
2022-01-25,POS_08_12,23.38,60,60,1
2022-01-26,POS_08_12,20.77,29,29,1
2022-01-27,POS_08_12,13.22,30,30,1
2022-01-28,POS_08_12,11.32,20,20,1
2022-01-29,POS_08_12,6.95,20,20,1
2022-01-30,POS_08_12,4.84,29,29,1
2022-01-31,POS_08_12,18.12,29,29,1
2022-02-01,POS_08_12,15.11,29,29,2
2022-02-02,POS_08_12,11.25,30,30,2
2022-02-03,POS_08_12,16.0,20,20,2
2022-02-04,POS_08_12,10.76,20,20,2
2022-02-05,POS_08_12,6.84,29,29,2
2022-02-06,POS_08_12,4.44,29,29,2
2022-02-07,POS_08_12,9.9,30,30,2
2022-02-08,POS_08_12,8.8,30,30,2
2022-02-09,POS_08_12,7.96,29,29,2
2022-02-10,POS_08_12,11.68,29,29,2
2022-02-11,POS_08_12,7.56,29,29,2
2022-02-12,POS_08_12,5.45,29,29,2
2022-02-13,POS_08_12,3.53,30,30,2
2022-02-14,POS_08_12,8.38,30,30,2
2022-02-15,POS_08_12,21.75,29,29,2
2022-02-16,POS_08_12,20.08,29,29,2
2022-02-17,POS_08_12,13.16,32,32,2
2022-02-18,POS_08_12,23.0,60,60,2
2022-02-19,POS_08_12,10.09,29,29,2
2022-02-20,POS_08_12,7.29,29,29,2
2022-02-21,POS_08_12,11.33,29,29,2
2022-02-22,POS_08_12,18.14,29,29,2
2022-02-23,POS_08_12,12.46,30,30,2
2022-02-24,POS_08_12,11.82,30,30,2
2022-02-25,POS_08_12,8.31,29,29,2
2022-02-26,POS_08_12,10.73,33,33,2
2022-02-27,POS_08_12,7.08,36,36,2
2022-02-28,POS_08_12,14.33,30,30,2
2022-03-01,POS_08_12,20.0,35,35,3
2022-03-02,POS_08_12,35.76,60,60,3
2022-03-03,POS_08_12,34.8,60,60,3
2022-03-04,POS_08_12,36.38,60,60,3
2022-03-05,POS_08_12,26.3,29,29,3
2022-03-06,POS_08_12,18.94,30,30,3
2022-03-07,POS_08_12,45.0,40,40,3
2022-03-08,POS_08_12,35.82,30,30,3
2022-03-09,POS_08_12,69.04,40,40,3
2022-03-10,POS_08_12,42.0,30,30,3
2022-03-11,POS_08_12,26.1,30,30,3
2022-03-12,POS_08_12,17.33,21,21,3
2022-03-13,POS_08_12,12.23,21,21,3
2022-03-14,POS_08_12,30.03,30,30,3
2022-03-15,POS_08_12,29.0,60,60,3
2022-03-16,POS_08_12,22.44,30,30,3
2022-03-17,POS_08_12,16.75,29,29,3
2022-03-18,POS_08_12,16.01,29,29,3
2022-03-19,POS_08_12,12.33,30,30,3
2022-03-20,POS_08_12,9.08,30,30,3
2022-03-21,POS_08_12,21.96,30,30,3
2022-03-22,POS_08_12,16.68,30,30,3
2022-03-23,POS_08_12,14.82,30,30,3
2022-03-24,POS_08_12,12.71,30,30,3
2022-03-25,POS_08_12,11.26,30,30,3
2022-03-26,POS_08_12,9.4,30,30,3
2022-03-27,POS_08_12,8.09,30,30,3
2022-03-28,POS_08_12,26.0,29,29,3
2022-03-29,POS_08_12,19.02,29,29,3
2022-03-30,POS_08_12,16.31,29,29,3
2022-03-31,POS_08_12,13.96,37,37,3
2022-04-01,POS_08_12,13.0,30,30,4
2022-04-02,POS_08_12,10.33,30,30,4
2022-04-03,POS_08_12,8.47,30,30,4
2022-04-04,POS_08_12,13.63,30,30,4
2022-04-05,POS_08_12,16.56,30,30,4
2022-04-06,POS_08_12,18.5,29,29,4
2022-04-07,POS_08_12,14.77,29,29,4
2022-04-08,POS_08_12,15.56,29,29,4
2022-04-09,POS_08_12,12.47,30,30,4
2022-04-10,POS_08_12,10.97,30,30,4
2022-04-11,POS_08_12,34.0,60,60,4
2022-04-12,POS_08_12,21.1,29,29,4
2022-04-13,POS_08_12,17.41,32,32,4
2022-04-14,POS_08_12,16.06,29,29,4
2022-04-15,POS_08_12,12.55,30,30,4
2022-04-16,POS_08_12,9.93,40,40,4
2022-04-17,POS_08_12,8.49,40,40,4
2022-04-18,POS_08_12,9.3,40,40,4
2022-04-19,POS_08_12,20.75,30,30,4
2022-04-20,POS_08_12,19.54,29,29,4
2022-04-21,POS_08_12,19.0,29,29,4
2022-04-22,POS_08_12,31.41,30,30,4
2022-04-23,POS_08_12,16.5,30,30,4
2022-04-24,POS_08_12,12.62,29,29,4
2022-04-25,POS_08_12,22.55,29,29,4
2022-04-26,POS_08_12,19.58,29,29,4
2022-04-27,POS_08_12,17.76,29,29,4
2022-04-28,POS_08_12,15.1,30,30,4
2022-04-29,POS_08_12,14.27,29,29,4
2022-04-30,POS_08_12,24.21,32,32,4
2022-05-01,POS_08_12,16.85,30,30,5
2022-05-02,POS_08_12,19.01,30,30,5
2022-05-03,POS_08_12,16.0,30,30,5
2022-05-04,POS_08_12,14.7,30,30,5
2022-05-05,POS_08_12,13.55,30,30,5
2022-05-06,POS_08_12,12.49,30,30,5
2022-05-07,POS_08_12,10.5,30,30,5
2022-05-08,POS_08_12,12.46,30,30,5
2022-05-09,POS_08_12,17.0,60,60,5
2022-05-10,POS_08_12,13.74,30,30,5
2022-05-11,POS_08_12,13.35,30,30,5
2022-05-12,POS_08_12,13.1,30,30,5
2022-05-13,POS_08_12,15.92,30,30,5
2022-05-14,POS_08_12,11.49,30,30,5
2022-05-15,POS_08_12,10.09,29,29,5
2022-05-16,POS_08_12,14.85,68,68,5
2022-05-17,POS_08_12,13.06,30,30,5
2022-05-18,POS_08_12,11.06,32,32,5
2022-05-19,POS_08_12,9.8,32,32,5
2022-05-20,POS_08_12,9.0,32,32,5
2022-05-21,POS_08_12,12.0,32,32,5
2022-05-22,POS_08_12,9.86,30,30,5
2022-05-23,POS_08_12,12.01,30,29,5
2022-05-24,POS_08_12,19.07,32,32,5
2022-05-25,POS_08_12,14.99,30,30,5
2022-05-26,POS_08_12,15.54,30,30,5
2022-05-27,POS_08_12,14.31,30,30,5
2022-05-28,POS_08_12,11.78,30,30,5
2022-05-29,POS_08_12,10.34,32,32,5
2022-05-30,POS_08_12,13.75,29,29,5
2022-05-31,POS_08_12,12.0,29,29,5
2022-06-01,POS_08_12,10.73,32,32,6
2022-06-02,POS_08_12,9.62,30,30,6
2022-06-03,POS_08_12,8.46,30,30,6
