date,product,capacity_price,offered_capacity,allocated_capacity,month
2020-12-29,NEG_16_20,7.5,100,100,12
2020-12-30,NEG_16_20,6.0,30,30,12
2020-12-31,NEG_16_20,5.22,100,100,12
2021-01-01,NEG_16_20,5.0,100,40,1
2021-01-02,NEG_16_20,3.98,24,24,1
2021-01-03,NEG_16_20,4.02,20,20,1
2021-01-04,NEG_16_20,3.65,100,100,1
2021-01-05,NEG_16_20,3.12,30,30,1
2021-01-06,NEG_16_20,3.04,100,100,1
2021-01-07,NEG_16_20,2.74,100,100,1
2021-01-08,NEG_16_20,2.47,100,100,1
2021-01-09,NEG_16_20,2.6,50,50,1
2021-01-10,NEG_16_20,2.16,30,30,1
2021-01-11,NEG_16_20,2.0,24,24,1
2021-01-12,NEG_16_20,2.02,20,20,1
2021-01-13,NEG_16_20,2.0,20,20,1
2021-01-14,NEG_16_20,1.91,50,50,1
2021-01-15,NEG_16_20,1.8,50,50,1
2021-01-16,NEG_16_20,1.62,40,40,1
2021-01-17,NEG_16_20,1.5,30,30,1
2021-01-18,NEG_16_20,1.5,40,40,1
2021-01-19,NEG_16_20,1.5,20,20,1
2021-01-20,NEG_16_20,1.47,20,20,1
2021-01-21,NEG_16_20,2.0,20,20,1
2021-01-22,NEG_16_20,1.44,24,24,1
2021-01-23,NEG_16_20,1.35,105,105,1
2021-01-24,NEG_16_20,1.2,40,40,1
2021-01-25,NEG_16_20,1.2,103,103,1
2021-01-26,NEG_16_20,1.2,30,30,1
2021-01-27,NEG_16_20,1.2,105,105,1
2021-01-28,NEG_16_20,1.2,101,101,1
2021-01-29,NEG_16_20,1.2,100,100,1
2021-01-30,NEG_16_20,1.2,98,98,1
2021-01-31,NEG_16_20,1.2,100,100,1
2021-02-01,NEG_16_20,1.21,100,100,2
2021-02-02,NEG_16_20,1.2,104,104,2
2021-02-03,NEG_16_20,4.14,100,100,2
2021-02-04,NEG_16_20,3.84,100,100,2
2021-02-05,NEG_16_20,5.0,100,100,2
2021-02-06,NEG_16_20,11.0,20,20,2
2021-02-07,NEG_16_20,12.02,20,20,2
2021-02-08,NEG_16_20,6.0,100,100,2
2021-02-09,NEG_16_20,3.97,25,25,2
2021-02-10,NEG_16_20,3.5,30,30,2
2021-02-11,NEG_16_20,2.85,60,45,2
2021-02-12,NEG_16_20,3.0,40,40,2
2021-02-13,NEG_16_20,2.81,40,40,2
2021-02-14,NEG_16_20,3.88,14,14,2
2021-02-15,NEG_16_20,3.4,24,24,2
2021-02-16,NEG_16_20,3.1,40,40,2
2021-02-17,NEG_16_20,7.0,40,40,2
2021-02-18,NEG_16_20,6.05,100,100,2
2021-02-19,NEG_16_20,4.84,100,100,2
2021-02-20,NEG_16_20,5.61,16,16,2
2021-02-21,NEG_16_20,6.12,20,20,2
2021-02-22,NEG_16_20,3.51,100,100,2
2021-02-23,NEG_16_20,2.87,100,100,2
2021-02-24,NEG_16_20,3.82,100,100,2
2021-02-25,NEG_16_20,3.0,100,100,2
2021-02-26,NEG_16_20,3.0,25,25,2
2021-02-27,NEG_16_20,2.87,24,24,2
2021-02-28,NEG_16_20,4.45,20,20,2
2021-03-01,NEG_16_20,3.2,100,100,3
2021-03-02,NEG_16_20,2.84,40,40,3
2021-03-03,NEG_16_20,2.26,25,25,3
2021-03-04,NEG_16_20,2.1,45,45,3
2021-03-05,NEG_16_20,2.05,60,60,3
2021-03-06,NEG_16_20,4.45,80,80,3
2021-03-07,NEG_16_20,4.89,100,100,3
2021-03-08,NEG_16_20,2.99,100,100,3
2021-03-09,NEG_16_20,2.1,60,59,3
2021-03-10,NEG_16_20,2.92,100,100,3
2021-03-11,NEG_16_20,29.0,22,22,3
2021-03-12,NEG_16_20,34.16,20,20,3
2021-03-13,NEG_16_20,36.67,14,14,3
2021-03-14,NEG_16_20,31.0,15,15,3
2021-03-15,NEG_16_20,15.0,80,80,3
2021-03-16,NEG_16_20,7.64,100,100,3
2021-03-17,NEG_16_20,5.54,24,24,3
2021-03-18,NEG_16_20,4.01,25,25,3
2021-03-19,NEG_16_20,3.51,65,65,3
2021-03-20,NEG_16_20,3.46,20,20,3
2021-03-21,NEG_16_20,18.08,16,16,3
2021-03-22,NEG_16_20,7.52,25,25,3
2021-03-23,NEG_16_20,4.68,50,50,3
2021-03-24,NEG_16_20,3.84,20,20,3
2021-03-25,NEG_16_20,2.88,100,100,3
2021-03-26,NEG_16_20,3.04,100,100,3
2021-03-27,NEG_16_20,26.8,20,20,3
2021-03-28,NEG_16_20,48.92,13,13,3
2021-03-29,NEG_16_20,17.61,100,100,3
2021-03-30,NEG_16_20,11.1,100,100,3
2021-03-31,NEG_16_20,6.4,30,30,3
2021-04-01,NEG_16_20,4.6,20,20,4
2021-04-02,NEG_16_20,57.8,17,17,4
2021-04-03,NEG_16_20,28.0,13,13,4
2021-04-04,NEG_16_20,42.02,14,14,4
2021-04-05,NEG_16_20,95.92,14,14,4
2021-04-06,NEG_16_20,42.0,13,13,4
2021-04-07,NEG_16_20,30.0,60,60,4
2021-04-08,NEG_16_20,16.0,30,30,4
2021-04-09,NEG_16_20,7.86,35,35,4
2021-04-10,NEG_16_20,4.36,20,20,4
2021-04-11,NEG_16_20,11.77,14,14,4
2021-04-12,NEG_16_20,14.2,100,35,4
2021-04-13,NEG_16_20,25.05,25,25,4
2021-04-14,NEG_16_20,11.36,50,50,4
2021-04-15,NEG_16_20,9.0,50,50,4
2021-04-16,NEG_16_20,50.0,100,100,4
2021-04-17,NEG_16_20,32.37,35,35,4
2021-04-18,NEG_16_20,24.8,35,35,4
2021-04-19,NEG_16_20,18.66,100,100,4
2021-04-20,NEG_16_20,13.04,50,50,4
2021-04-21,NEG_16_20,17.51,100,100,4
2021-04-22,NEG_16_20,114.0,100,100,4
2021-04-23,NEG_16_20,49.0,100,100,4
2021-04-24,NEG_16_20,45.24,100,98,4
2021-04-25,NEG_16_20,64.0,13,13,4
2021-04-26,NEG_16_20,39.5,100,100,4
2021-04-27,NEG_16_20,40.0,100,100,4
2021-04-28,NEG_16_20,27.89,100,100,4
2021-04-29,NEG_16_20,23.0,35,35,4
2021-04-30,NEG_16_20,21.12,100,100,4
2021-05-01,NEG_16_20,69.79,40,40,5
2021-05-02,NEG_16_20,85.0,13,13,5
2021-05-03,NEG_16_20,4742.84,40,40,5
2021-05-04,NEG_16_20,795.0,50,47,5
2021-05-05,NEG_16_20,410.0,20,20,5
2021-05-06,NEG_16_20,193.46,20,20,5
2021-05-07,NEG_16_20,129.62,20,20,5
2021-05-08,NEG_16_20,117.96,20,20,5
2021-05-09,NEG_16_20,426.15,20,20,5
2021-05-10,NEG_16_20,322.2,20,20,5
2021-05-11,NEG_16_20,177.76,20,20,5
2021-05-12,NEG_16_20,111.0,20,20,5
2021-05-13,NEG_16_20,87.5,20,20,5
2021-05-14,NEG_16_20,67.0,20,20,5
2021-05-15,NEG_16_20,51.36,13,13,5
2021-05-16,NEG_16_20,76.55,13,13,5
2021-05-17,NEG_16_20,84.0,13,13,5
2021-05-18,NEG_16_20,56.53,13,13,5
2021-05-19,NEG_16_20,39.33,20,20,5
2021-05-20,NEG_16_20,31.08,11,11,5
2021-05-21,NEG_16_20,70.0,11,11,5
2021-05-22,NEG_16_20,312.0,11,11,5
2021-05-23,NEG_16_20,300.0,20,20,5
2021-05-24,NEG_16_20,222.0,20,20,5
2021-05-25,NEG_16_20,188.0,20,20,5
2021-05-26,NEG_16_20,109.0,40,40,5
2021-05-27,NEG_16_20,82.0,20,20,5
2021-05-28,NEG_16_20,57.73,40,40,5
2021-05-29,NEG_16_20,54.77,20,20,5
2021-05-30,NEG_16_20,95.64,40,40,5
2021-05-31,NEG_16_20,63.78,40,40,5
2021-06-01,NEG_16_20,44.6,11,11,6
2021-06-02,NEG_16_20,35.0,12,12,6
2021-06-03,NEG_16_20,65.0,100,91,6
2021-06-04,NEG_16_20,88.0,40,25,6
2021-06-05,NEG_16_20,55.0,40,36,6
2021-06-06,NEG_16_20,51.82,20,20,6
2021-06-07,NEG_16_20,51.0,40,37,6
2021-06-08,NEG_16_20,35.61,40,40,6
2021-06-09,NEG_16_20,25.36,12,12,6
2021-06-10,NEG_16_20,98.55,100,100,6
2021-06-11,NEG_16_20,96.67,20,20,6
2021-06-12,NEG_16_20,154.5,13,13,6
2021-06-13,NEG_16_20,172.8,20,20,6
2021-06-14,NEG_16_20,83.97,20,20,6
2021-06-15,NEG_16_20,49.78,20,20,6
2021-06-16,NEG_16_20,39.3,20,20,6
2021-06-17,NEG_16_20,30.0,100,100,6
2021-06-18,NEG_16_20,24.97,20,20,6
2021-06-19,NEG_16_20,44.6,20,20,6
2021-06-20,NEG_16_20,54.82,20,20,6
2021-06-21,NEG_16_20,44.68,20,20,6
2021-06-22,NEG_16_20,29.12,100,100,6
2021-06-23,NEG_16_20,23.96,100,100,6
2021-06-24,NEG_16_20,18.34,50,50,6
2021-06-25,NEG_16_20,14.86,100,100,6
2021-06-26,NEG_16_20,24.53,100,100,6
2021-06-27,NEG_16_20,38.0,10,10,6
2021-06-28,NEG_16_20,25.9,50,50,6
2021-06-29,NEG_16_20,17.0,100,100,6
2021-06-30,NEG_16_20,12.58,100,100,6
2021-07-01,NEG_16_20,9.4,100,100,7
2021-07-02,NEG_16_20,7.25,50,50,7
2021-07-03,NEG_16_20,14.03,10,10,7
2021-07-04,NEG_16_20,16.63,10,10,7
2021-07-05,NEG_16_20,11.32,100,100,7
2021-07-06,NEG_16_20,10.86,50,50,7
2021-07-07,NEG_16_20,7.84,50,50,7
2021-07-08,NEG_16_20,5.59,50,50,7
2021-07-09,NEG_16_20,4.5,100,100,7
2021-07-10,NEG_16_20,8.28,100,89,7
2021-07-11,NEG_16_20,11.21,50,50,7
2021-07-12,NEG_16_20,15.2,100,96,7
2021-07-13,NEG_16_20,18.08,60,60,7
2021-07-14,NEG_16_20,15.08,50,50,7
2021-07-15,NEG_16_20,11.8,50,50,7
2021-07-16,NEG_16_20,10.3,50,50,7
2021-07-17,NEG_16_20,98.0,10,10,7
2021-07-18,NEG_16_20,167.31,10,10,7
2021-07-19,NEG_16_20,61.8,40,40,7
2021-07-20,NEG_16_20,42.83,50,50,7
2021-07-21,NEG_16_20,26.05,50,50,7
2021-07-22,NEG_16_20,18.0,80,80,7
2021-07-23,NEG_16_20,12.08,100,100,7
2021-07-24,NEG_16_20,58.77,10,10,7
2021-07-25,NEG_16_20,48.46,10,10,7
2021-07-26,NEG_16_20,23.6,20,20,7
2021-07-27,NEG_16_20,16.48,80,80,7
2021-07-28,NEG_16_20,19.0,10,10,7
2021-07-29,NEG_16_20,127.2,10,10,7
2021-07-30,NEG_16_20,50.96,10,10,7
2021-07-31,NEG_16_20,155.08,10,10,7
2021-08-01,NEG_16_20,76.65,10,10,8
2021-08-02,NEG_16_20,35.65,10,10,8
2021-08-03,NEG_16_20,21.23,40,33,8
2021-08-04,NEG_16_20,14.95,50,50,8
2021-08-05,NEG_16_20,10.25,50,50,8
2021-08-06,NEG_16_20,37.19,30,30,8
2021-08-07,NEG_16_20,29.44,10,10,8
2021-08-08,NEG_16_20,192.96,10,10,8
2021-08-09,NEG_16_20,60.32,10,10,8
2021-08-10,NEG_16_20,27.8,11,11,8
2021-08-11,NEG_16_20,15.84,50,50,8
2021-08-12,NEG_16_20,9.53,80,80,8
2021-08-13,NEG_16_20,20.0,50,50,8
2021-08-14,NEG_16_20,87.94,11,11,8
2021-08-15,NEG_16_20,72.18,11,11,8
2021-08-16,NEG_16_20,52.8,11,11,8
2021-08-17,NEG_16_20,39.36,11,11,8
2021-08-18,NEG_16_20,27.7,11,11,8
2021-08-19,NEG_16_20,17.1,80,80,8
2021-08-20,NEG_16_20,12.43,60,50,8
2021-08-21,NEG_16_20,21.48,10,10,8
2021-08-22,NEG_16_20,27.47,11,11,8
2021-08-23,NEG_16_20,19.15,50,50,8
2021-08-24,NEG_16_20,13.86,80,80,8
2021-08-25,NEG_16_20,24.0,11,11,8
2021-08-26,NEG_16_20,15.39,80,80,8
2021-08-27,NEG_16_20,13.64,10,10,8
2021-08-28,NEG_16_20,92.4,11,11,8
2021-08-29,NEG_16_20,66.0,11,11,8
2021-08-30,NEG_16_20,34.2,50,50,8
2021-08-31,NEG_16_20,23.12,80,80,8
2021-09-01,NEG_16_20,16.96,80,80,9
2021-09-02,NEG_16_20,12.44,80,80,9
2021-09-03,NEG_16_20,10.39,80,80,9
2021-09-04,NEG_16_20,17.31,11,11,9
2021-09-05,NEG_16_20,29.24,11,11,9
2021-09-06,NEG_16_20,18.72,50,50,9
2021-09-07,NEG_16_20,13.9,80,80,9
2021-09-08,NEG_16_20,11.0,80,80,9
2021-09-09,NEG_16_20,8.87,80,80,9
2021-09-10,NEG_16_20,7.63,80,80,9
2021-09-11,NEG_16_20,13.25,50,50,9
2021-09-12,NEG_16_20,22.56,50,50,9
2021-09-13,NEG_16_20,14.66,80,80,9
2021-09-14,NEG_16_20,10.9,80,80,9
2021-09-15,NEG_16_20,11.2,80,80,9
2021-09-16,NEG_16_20,15.0,80,80,9
2021-09-17,NEG_16_20,11.5,80,80,9
2021-09-18,NEG_16_20,21.69,80,80,9
2021-09-19,NEG_16_20,22.55,50,50,9
2021-09-20,NEG_16_20,15.08,80,80,9
2021-09-21,NEG_16_20,12.0,80,80,9
2021-09-22,NEG_16_20,10.53,50,50,9
2021-09-23,NEG_16_20,337.75,50,50,9
2021-09-24,NEG_16_20,79.83,50,50,9
2021-09-25,NEG_16_20,44.1,50,50,9
2021-09-26,NEG_16_20,35.0,50,50,9
2021-09-27,NEG_16_20,27.0,23,23,9
2021-09-28,NEG_16_20,19.24,50,50,9
2021-09-29,NEG_16_20,26.03,50,50,9
2021-09-30,NEG_16_20,56.71,11,11,9
2021-10-01,NEG_16_20,49.69,11,11,10
2021-10-02,NEG_16_20,75.59,11,11,10
2021-10-03,NEG_16_20,206.93,11,11,10
2021-10-04,NEG_16_20,82.76,11,11,10
2021-10-05,NEG_16_20,49.13,11,11,10
2021-10-06,NEG_16_20,43.31,50,50,10
2021-10-07,NEG_16_20,29.86,50,50,10
2021-10-08,NEG_16_20,28.56,100,100,10
2021-10-09,NEG_16_20,49.0,50,50,10
2021-10-10,NEG_16_20,50.46,11,11,10
2021-10-11,NEG_16_20,190.3,100,64,10
2021-10-12,NEG_16_20,130.0,60,60,10
2021-10-13,NEG_16_20,150.0,60,60,10
2021-10-14,NEG_16_20,1333.34,50,50,10
2021-10-15,NEG_16_20,440.0,50,50,10
2021-10-16,NEG_16_20,227.0,50,50,10
2021-10-17,NEG_16_20,165.16,50,50,10
2021-10-18,NEG_16_20,118.58,50,50,10
2021-10-19,NEG_16_20,117.86,50,50,10
2021-10-20,NEG_16_20,350.0,11,11,10
2021-10-21,NEG_16_20,289.32,10,10,10
2021-10-22,NEG_16_20,229.0,11,11,10
2021-10-23,NEG_16_20,164.28,11,11,10
2021-10-24,NEG_16_20,124.67,10,10,10
2021-10-25,NEG_16_20,84.05,30,30,10
2021-10-26,NEG_16_20,57.0,24,24,10
2021-10-27,NEG_16_20,48.24,60,60,10
2021-10-28,NEG_16_20,36.69,11,11,10
2021-10-29,NEG_16_20,28.8,50,50,10
2021-10-30,NEG_16_20,37.17,11,11,10
2021-10-31,NEG_16_20,70.36,11,11,10
2021-11-01,NEG_16_20,51.34,11,11,11
2021-11-02,NEG_16_20,34.0,50,50,11
2021-11-03,NEG_16_20,22.0,50,50,11
2021-11-04,NEG_16_20,24.0,60,60,11
2021-11-05,NEG_16_20,16.57,70,70,11
2021-11-06,NEG_16_20,39.12,11,11,11
2021-11-07,NEG_16_20,48.84,10,10,11
2021-11-08,NEG_16_20,38.52,39,39,11
2021-11-09,NEG_16_20,24.2,120,120,11
2021-11-10,NEG_16_20,17.87,30,30,11
2021-11-11,NEG_16_20,12.0,120,120,11
2021-11-12,NEG_16_20,10.08,50,50,11
2021-11-13,NEG_16_20,10.64,15,15,11
2021-11-14,NEG_16_20,18.0,11,11,11
2021-11-15,NEG_16_20,11.53,50,50,11
2021-11-16,NEG_16_20,8.47,30,30,11
2021-11-17,NEG_16_20,12.0,11,11,11
2021-11-18,NEG_16_20,19.41,50,50,11
2021-11-19,NEG_16_20,17.01,50,50,11
2021-11-20,NEG_16_20,17.76,13,13,11
2021-11-21,NEG_16_20,14.96,50,50,11
2021-11-22,NEG_16_20,11.0,50,50,11
2021-11-23,NEG_16_20,8.2,10,10,11
2021-11-24,NEG_16_20,6.26,10,10,11
2021-11-25,NEG_16_20,6.03,50,50,11
2021-11-26,NEG_16_20,5.85,50,50,11
2021-11-27,NEG_16_20,4.51,30,30,11
2021-11-28,NEG_16_20,3.83,15,15,11
2021-11-29,NEG_16_20,4.36,30,30,11
2021-11-30,NEG_16_20,15.75,15,15,11
2021-12-01,NEG_16_20,17.66,15,15,12
2021-12-02,NEG_16_20,10.96,30,30,12
2021-12-03,NEG_16_20,13.6,15,15,12
2021-12-04,NEG_16_20,8.82,15,15,12
2021-12-05,NEG_16_20,8.46,15,15,12
2021-12-06,NEG_16_20,6.37,30,30,12
2021-12-07,NEG_16_20,5.03,30,30,12
2021-12-08,NEG_16_20,2.86,29,29,12
2021-12-09,NEG_16_20,1.68,50,50,12
2021-12-10,NEG_16_20,1.24,25,25,12
2021-12-11,NEG_16_20,1.0,122,115,12
2021-12-12,NEG_16_20,1.45,119,119,12
2021-12-13,NEG_16_20,0.96,25,25,12
2021-12-14,NEG_16_20,0.75,50,50,12
2021-12-15,NEG_16_20,0.78,25,25,12
2021-12-16,NEG_16_20,0.62,50,50,12
2021-12-17,NEG_16_20,0.54,80,80,12
2021-12-18,NEG_16_20,0.83,20,20,12
2021-12-19,NEG_16_20,4.61,15,15,12
2021-12-20,NEG_16_20,1.97,80,80,12
2021-12-21,NEG_16_20,0.95,80,80,12
2021-12-22,NEG_16_20,0.7,80,80,12
2021-12-23,NEG_16_20,1.0,60,60,12
2021-12-24,NEG_16_20,2.2,135,135,12
2021-12-25,NEG_16_20,1.35,30,30,12
2021-12-26,NEG_16_20,1.08,15,15,12
2021-12-27,NEG_16_20,0.8,15,15,12
2021-12-28,NEG_16_20,0.8,15,15,12
2021-12-29,NEG_16_20,0.6,50,50,12
2021-12-30,NEG_16_20,2.98,136,136,12
2021-12-31,NEG_16_20,4.38,15,15,12
2022-01-01,NEG_16_20,2.8,15,15,1
2022-01-02,NEG_16_20,3.5,15,15,1
2022-01-03,NEG_16_20,2.44,15,15,1
2022-01-04,NEG_16_20,1.6,15,15,1
2022-01-05,NEG_16_20,1.3,15,15,1
2022-01-06,NEG_16_20,0.92,50,50,1
2022-01-07,NEG_16_20,0.84,50,50,1
2022-01-08,NEG_16_20,0.91,50,50,1
2022-01-09,NEG_16_20,2.06,142,142,1
2022-01-10,NEG_16_20,1.0,155,117,1
2022-01-11,NEG_16_20,0.74,50,50,1
2022-01-12,NEG_16_20,0.54,50,50,1
2022-01-13,NEG_16_20,0.53,50,50,1
2022-01-14,NEG_16_20,0.7,50,50,1
2022-01-15,NEG_16_20,0.48,15,15,1
2022-01-16,NEG_16_20,5.62,15,15,1
2022-01-17,NEG_16_20,2.8,50,32,1
2022-01-18,NEG_16_20,1.17,50,50,1
2022-01-19,NEG_16_20,2.9,50,50,1
2022-01-20,NEG_16_20,1.99,15,15,1
2022-01-21,NEG_16_20,1.16,50,50,1
2022-01-22,NEG_16_20,0.65,15,15,1
2022-01-23,NEG_16_20,0.5,50,50,1
2022-01-24,NEG_16_20,0.88,50,50,1
2022-01-25,NEG_16_20,0.51,60,60,1
2022-01-26,NEG_16_20,0.84,60,60,1
2022-01-27,NEG_16_20,1.92,15,15,1
2022-01-28,NEG_16_20,1.0,157,157,1
2022-01-29,NEG_16_20,9.84,15,15,1
2022-01-30,NEG_16_20,4.72,15,15,1
2022-01-31,NEG_16_20,1.3,15,15,1
2022-02-01,NEG_16_20,2.0,10,10,2
2022-02-02,NEG_16_20,1.2,50,50,2
2022-02-03,NEG_16_20,0.9,55,55,2
2022-02-04,NEG_16_20,1.74,50,50,2
2022-02-05,NEG_16_20,4.1,15,15,2
2022-02-06,NEG_16_20,5.54,21,21,2
2022-02-07,NEG_16_20,3.1,15,15,2
2022-02-08,NEG_16_20,1.68,15,15,2
2022-02-09,NEG_16_20,1.0,152,152,2
2022-02-10,NEG_16_20,0.8,50,50,2
2022-02-11,NEG_16_20,0.64,50,50,2
2022-02-12,NEG_16_20,1.28,149,149,2
2022-02-13,NEG_16_20,4.0,37,37,2
2022-02-14,NEG_16_20,1.9,20,20,2
2022-02-15,NEG_16_20,1.24,60,60,2
2022-02-16,NEG_16_20,1.19,32,32,2
2022-02-17,NEG_16_20,2.88,146,146,2
2022-02-18,NEG_16_20,4.0,22,22,2
2022-02-19,NEG_16_20,13.06,33,33,2
2022-02-20,NEG_16_20,7.75,30,30,2
2022-02-21,NEG_16_20,3.54,20,20,2
2022-02-22,NEG_16_20,2.12,20,20,2
2022-02-23,NEG_16_20,1.42,152,152,2
2022-02-24,NEG_16_20,1.45,33,33,2
2022-02-25,NEG_16_20,1.38,50,50,2
2022-02-26,NEG_16_20,1.2,154,154,2
2022-02-27,NEG_16_20,1.6,50,50,2
2022-02-28,NEG_16_20,1.17,162,162,2
2022-03-01,NEG_16_20,1.0,165,165,3
2022-03-02,NEG_16_20,0.88,50,50,3
2022-03-03,NEG_16_20,0.99,60,60,3
2022-03-04,NEG_16_20,0.97,60,60,3
2022-03-05,NEG_16_20,1.0,20,20,3
2022-03-06,NEG_16_20,1.18,15,15,3
2022-03-07,NEG_16_20,1.0,50,50,3
2022-03-08,NEG_16_20,1.25,60,60,3
2022-03-09,NEG_16_20,1.37,60,60,3
2022-03-10,NEG_16_20,2.02,15,15,3
2022-03-11,NEG_16_20,20.01,10,10,3
2022-03-12,NEG_16_20,7.0,15,15,3
2022-03-13,NEG_16_20,14.51,15,15,3
2022-03-14,NEG_16_20,4.64,20,20,3
2022-03-15,NEG_16_20,2.7,80,80,3
2022-03-16,NEG_16_20,2.55,80,80,3
2022-03-17,NEG_16_20,1.91,60,60,3
2022-03-18,NEG_16_20,1.6,60,60,3
2022-03-19,NEG_16_20,11.64,15,15,3
2022-03-20,NEG_16_20,13.36,15,15,3
2022-03-21,NEG_16_20,4.07,15,15,3
2022-03-22,NEG_16_20,2.72,50,50,3
2022-03-23,NEG_16_20,1.96,50,50,3
2022-03-24,NEG_16_20,1.37,80,80,3
2022-03-25,NEG_16_20,0.96,60,60,3
2022-03-26,NEG_16_20,4.96,38,38,3
2022-03-27,NEG_16_20,4.94,15,15,3
2022-03-28,NEG_16_20,6.68,15,15,3
2022-03-29,NEG_16_20,3.56,80,80,3
2022-03-30,NEG_16_20,2.56,60,60,3
2022-03-31,NEG_16_20,2.8,50,50,3
2022-04-01,NEG_16_20,2.89,15,15,4
2022-04-02,NEG_16_20,3.85,15,15,4
2022-04-03,NEG_16_20,7.32,20,20,4
2022-04-04,NEG_16_20,15.7,15,15,4
2022-04-05,NEG_16_20,6.2,25,25,4
2022-04-06,NEG_16_20,10.18,15,15,4
2022-04-07,NEG_16_20,8.56,15,15,4
2022-04-08,NEG_16_20,5.22,20,20,4
2022-04-09,NEG_16_20,38.38,15,15,4
2022-04-10,NEG_16_20,80.69,10,10,4
2022-04-11,NEG_16_20,18.5,20,20,4
2022-04-12,NEG_16_20,13.2,50,50,4
2022-04-13,NEG_16_20,8.33,50,50,4
2022-04-14,NEG_16_20,5.93,30,30,4
2022-04-15,NEG_16_20,7.53,50,50,4
2022-04-16,NEG_16_20,18.8,15,15,4
2022-04-17,NEG_16_20,32.36,15,15,4
2022-04-18,NEG_16_20,23.0,50,50,4
2022-04-19,NEG_16_20,13.0,50,50,4
2022-04-20,NEG_16_20,7.8,15,15,4
2022-04-21,NEG_16_20,16.22,50,50,4
2022-04-22,NEG_16_20,17.09,10,10,4
2022-04-23,NEG_16_20,28.97,15,15,4
2022-04-24,NEG_16_20,20.68,15,15,4
2022-04-25,NEG_16_20,12.27,15,15,4
2022-04-26,NEG_16_20,6.92,80,80,4
2022-04-27,NEG_16_20,4.08,80,80,4
2022-04-28,NEG_16_20,3.12,50,50,4
2022-04-29,NEG_16_20,2.63,60,60,4
2022-04-30,NEG_16_20,6.93,50,50,4
2022-05-01,NEG_16_20,14.89,50,50,5
2022-05-02,NEG_16_20,6.03,15,15,5
2022-05-03,NEG_16_20,4.09,80,80,5
2022-05-04,NEG_16_20,2.88,60,60,5
2022-05-05,NEG_16_20,2.37,60,60,5
2022-05-06,NEG_16_20,1.85,80,80,5
2022-05-07,NEG_16_20,4.22,15,15,5
2022-05-08,NEG_16_20,13.4,15,15,5
2022-05-09,NEG_16_20,5.75,15,15,5
2022-05-10,NEG_16_20,5.1,15,15,5
2022-05-11,NEG_16_20,34.01,15,15,5
