date,product,capacity_price,offered_capacity,allocated_capacity,month
2020-12-20,POS_00_04,5.89,29,29,12
2020-12-21,POS_00_04,5.75,29,29,12
2020-12-22,POS_00_04,4.72,29,29,12
2020-12-23,POS_00_04,5.56,29,29,12
2020-12-24,POS_00_04,5.38,29,29,12
2020-12-25,POS_00_04,4.28,29,29,12
2020-12-26,POS_00_04,4.0,29,29,12
2020-12-27,POS_00_04,33.34,29,29,12
2020-12-28,POS_00_04,10.2,29,29,12
2020-12-29,POS_00_04,7.52,29,29,12
2020-12-30,POS_00_04,6.58,29,29,12
2020-12-31,POS_00_04,7.44,29,29,12
2021-01-01,POS_00_04,6.26,29,29,1
2021-01-02,POS_00_04,5.44,29,29,1
2021-01-03,POS_00_04,4.88,29,29,1
2021-01-04,POS_00_04,5.28,29,29,1
2021-01-05,POS_00_04,5.0,29,29,1
2021-01-06,POS_00_04,4.45,29,29,1
2021-01-07,POS_00_04,4.69,29,29,1
2021-01-08,POS_00_04,4.4,29,29,1
2021-01-09,POS_00_04,4.29,29,29,1
2021-01-10,POS_00_04,3.76,27,27,1
2021-01-11,POS_00_04,3.6,29,29,1
2021-01-12,POS_00_04,4.26,24,24,1
2021-01-13,POS_00_04,3.58,29,29,1
2021-01-14,POS_00_04,3.64,29,29,1
2021-01-15,POS_00_04,4.18,38,38,1
2021-01-16,POS_00_04,3.8,29,29,1
2021-01-17,POS_00_04,3.6,29,29,1
2021-01-18,POS_00_04,3.48,29,29,1
2021-01-19,POS_00_04,3.66,28,28,1
2021-01-20,POS_00_04,3.44,29,29,1
2021-01-21,POS_00_04,3.25,100,100,1
2021-01-22,POS_00_04,3.17,100,100,1
2021-01-23,POS_00_04,3.21,29,29,1
2021-01-24,POS_00_04,2.77,20,20,1
2021-01-25,POS_00_04,3.01,20,20,1
2021-01-26,POS_00_04,3.92,29,29,1
2021-01-27,POS_00_04,3.89,29,29,1
2021-01-28,POS_00_04,3.4,29,29,1
2021-01-29,POS_00_04,3.37,29,29,1
2021-01-30,POS_00_04,3.14,29,29,1
2021-01-31,POS_00_04,2.94,29,29,1
2021-02-01,POS_00_04,27.85,29,29,2
2021-02-02,POS_00_04,62.77,32,32,2
2021-02-03,POS_00_04,48.18,32,32,2
2021-02-04,POS_00_04,29.67,29,29,2
2021-02-05,POS_00_04,20.32,20,20,2
2021-02-06,POS_00_04,13.36,29,29,2
2021-02-07,POS_00_04,8.3,29,29,2
2021-02-08,POS_00_04,379.8,29,29,2
2021-02-09,POS_00_04,93.0,20,20,2
2021-02-10,POS_00_04,53.5,29,29,2
2021-02-11,POS_00_04,42.44,29,29,2
2021-02-12,POS_00_04,35.89,29,29,2
2021-02-13,POS_00_04,24.47,29,29,2
2021-02-14,POS_00_04,14.08,20,20,2
2021-02-15,POS_00_04,150.0,32,32,2
2021-02-16,POS_00_04,48.0,32,32,2
2021-02-17,POS_00_04,28.7,32,32,2
2021-02-18,POS_00_04,22.83,29,29,2
2021-02-19,POS_00_04,16.94,20,20,2
2021-02-20,POS_00_04,11.45,29,29,2
2021-02-21,POS_00_04,9.28,29,29,2
2021-02-22,POS_00_04,136.36,100,100,2
2021-02-23,POS_00_04,52.01,32,32,2
2021-02-24,POS_00_04,27.0,29,29,2
2021-02-25,POS_00_04,20.25,29,29,2
2021-02-26,POS_00_04,16.3,20,20,2
2021-02-27,POS_00_04,10.49,29,29,2
2021-02-28,POS_00_04,8.36,32,32,2
2021-03-01,POS_00_04,90.9,32,32,3
2021-03-02,POS_00_04,50.0,29,29,3
2021-03-03,POS_00_04,26.51,29,29,3
2021-03-04,POS_00_04,19.58,29,29,3
2021-03-05,POS_00_04,16.48,29,29,3
2021-03-06,POS_00_04,10.0,30,30,3
2021-03-07,POS_00_04,7.25,29,29,3
2021-03-08,POS_00_04,56.0,32,32,3
2021-03-09,POS_00_04,33.12,27,27,3
2021-03-10,POS_00_04,21.12,34,34,3
2021-03-11,POS_00_04,15.05,100,100,3
2021-03-12,POS_00_04,11.6,100,100,3
2021-03-13,POS_00_04,8.67,100,100,3
2021-03-14,POS_00_04,7.6,29,29,3
2021-03-15,POS_00_04,33.56,23,23,3
2021-03-16,POS_00_04,28.36,24,24,3
2021-03-17,POS_00_04,21.1,27,27,3
2021-03-18,POS_00_04,16.12,27,27,3
2021-03-19,POS_00_04,13.24,29,29,3
2021-03-20,POS_00_04,9.82,27,27,3
2021-03-21,POS_00_04,8.74,29,29,3
2021-03-22,POS_00_04,25.6,32,29,3
2021-03-23,POS_00_04,20.52,29,29,3
2021-03-24,POS_00_04,15.0,29,29,3
2021-03-25,POS_00_04,12.04,23,23,3
2021-03-26,POS_00_04,9.9,29,29,3
2021-03-27,POS_00_04,7.87,29,29,3
2021-03-28,POS_00_04,6.3,29,29,3
2021-03-29,POS_00_04,19.56,29,26,3
2021-03-30,POS_00_04,15.52,29,29,3
2021-03-31,POS_00_04,11.6,29,29,3
2021-04-01,POS_00_04,8.53,29,29,4
2021-04-02,POS_00_04,7.42,29,29,4
2021-04-03,POS_00_04,6.12,29,29,4
2021-04-04,POS_00_04,5.64,29,29,4
2021-04-05,POS_00_04,15.6,29,29,4
2021-04-06,POS_00_04,13.56,29,29,4
2021-04-07,POS_00_04,20.11,29,29,4
2021-04-08,POS_00_04,14.0,29,29,4
2021-04-09,POS_00_04,9.4,20,20,4
2021-04-10,POS_00_04,7.24,25,25,4
2021-04-11,POS_00_04,5.84,29,29,4
2021-04-12,POS_00_04,1200.0,29,29,4
2021-04-13,POS_00_04,120.02,29,29,4
2021-04-14,POS_00_04,50.12,29,29,4
2021-04-15,POS_00_04,29.82,26,26,4
2021-04-16,POS_00_04,160.71,29,29,4
2021-04-17,POS_00_04,53.0,29,29,4
2021-04-18,POS_00_04,32.72,29,29,4
2021-04-19,POS_00_04,105.56,29,29,4
2021-04-20,POS_00_04,62.12,20,20,4
2021-04-21,POS_00_04,38.35,29,29,4
2021-04-22,POS_00_04,29.54,29,29,4
2021-04-23,POS_00_04,23.0,29,29,4
2021-04-24,POS_00_04,19.5,29,29,4
2021-04-25,POS_00_04,25.67,100,100,4
2021-04-26,POS_00_04,66.2,29,29,4
2021-04-27,POS_00_04,40.64,29,29,4
2021-04-28,POS_00_04,30.01,29,29,4
2021-04-29,POS_00_04,22.0,29,29,4
2021-04-30,POS_00_04,1000.0,29,29,4
2021-05-01,POS_00_04,76.85,29,29,5
2021-05-02,POS_00_04,46.46,29,29,5
2021-05-03,POS_00_04,240.9,29,29,5
2021-05-04,POS_00_04,199.0,29,29,5
2021-05-05,POS_00_04,239.0,29,29,5
2021-05-06,POS_00_04,131.56,29,29,5
2021-05-07,POS_00_04,119.0,29,29,5
2021-05-08,POS_00_04,79.88,29,29,5
2021-05-09,POS_00_04,123.69,29,29,5
2021-05-10,POS_00_04,139.0,29,29,5
2021-05-11,POS_00_04,108.73,29,29,5
2021-05-12,POS_00_04,81.5,21,21,5
2021-05-13,POS_00_04,64.83,29,29,5
2021-05-14,POS_00_04,50.52,29,29,5
2021-05-15,POS_00_04,40.24,29,29,5
2021-05-16,POS_00_04,34.2,29,29,5
2021-05-17,POS_00_04,75.78,29,29,5
2021-05-18,POS_00_04,55.68,20,20,5
2021-05-19,POS_00_04,43.0,29,29,5
2021-05-20,POS_00_04,37.97,29,29,5
2021-05-21,POS_00_04,31.5,29,29,5
2021-05-22,POS_00_04,142.31,29,29,5
2021-05-23,POS_00_04,128.0,29,29,5
2021-05-24,POS_00_04,99.99,29,29,5
2021-05-25,POS_00_04,84.46,29,29,5
2021-05-26,POS_00_04,70.0,29,29,5
2021-05-27,POS_00_04,58.84,29,29,5
2021-05-28,POS_00_04,47.67,29,29,5
2021-05-29,POS_00_04,37.72,29,27,5
2021-05-30,POS_00_04,36.44,29,29,5
2021-05-31,POS_00_04,60.5,29,29,5
2021-06-01,POS_00_04,48.03,29,29,6
2021-06-02,POS_00_04,41.0,29,29,6
2021-06-03,POS_00_04,34.8,29,29,6
2021-06-04,POS_00_04,41.6,29,29,6
2021-06-05,POS_00_04,37.54,29,29,6
2021-06-06,POS_00_04,33.16,29,29,6
2021-06-07,POS_00_04,62.88,29,29,6
2021-06-08,POS_00_04,46.13,29,29,6
2021-06-09,POS_00_04,41.03,29,29,6
2021-06-10,POS_00_04,42.74,29,29,6
2021-06-11,POS_00_04,39.88,29,29,6
2021-06-12,POS_00_04,36.0,29,29,6
2021-06-13,POS_00_04,50.48,29,29,6
2021-06-14,POS_00_04,51.8,22,22,6
2021-06-15,POS_00_04,43.16,23,23,6
2021-06-16,POS_00_04,40.48,29,29,6
2021-06-17,POS_00_04,37.15,29,29,6
2021-06-18,POS_00_04,33.46,29,28,6
2021-06-19,POS_00_04,29.08,29,29,6
2021-06-20,POS_00_04,26.74,29,29,6
2021-06-21,POS_00_04,40.7,29,29,6
2021-06-22,POS_00_04,34.52,29,29,6
2021-06-23,POS_00_04,31.8,29,29,6
2021-06-24,POS_00_04,28.6,29,29,6
2021-06-25,POS_00_04,35.24,29,29,6
2021-06-26,POS_00_04,31.13,29,29,6
2021-06-27,POS_00_04,25.68,29,29,6
2021-06-28,POS_00_04,35.6,29,29,6
2021-06-29,POS_00_04,30.47,29,29,6
2021-06-30,POS_00_04,26.72,29,29,6
2021-07-01,POS_00_04,23.0,29,29,7
2021-07-02,POS_00_04,19.67,29,29,7
2021-07-03,POS_00_04,15.91,22,22,7
2021-07-04,POS_00_04,12.95,21,21,7
2021-07-05,POS_00_04,27.0,29,22,7
2021-07-06,POS_00_04,20.16,22,22,7
2021-07-07,POS_00_04,17.62,29,29,7
2021-07-08,POS_00_04,14.97,29,29,7
2021-07-09,POS_00_04,12.6,29,29,7
2021-07-10,POS_00_04,11.68,29,29,7
2021-07-11,POS_00_04,9.96,29,29,7
2021-07-12,POS_00_04,21.2,29,29,7
2021-07-13,POS_00_04,251.57,29,29,7
2021-07-14,POS_00_04,52.0,29,29,7
2021-07-15,POS_00_04,36.67,29,29,7
2021-07-16,POS_00_04,26.68,40,40,7
2021-07-17,POS_00_04,42.55,29,29,7
2021-07-18,POS_00_04,67.0,29,29,7
2021-07-19,POS_00_04,40.9,29,29,7
2021-07-20,POS_00_04,30.03,29,29,7
2021-07-21,POS_00_04,42.38,29,29,7
2021-07-22,POS_00_04,26.96,29,29,7
2021-07-23,POS_00_04,21.82,29,29,7
2021-07-24,POS_00_04,16.5,29,29,7
2021-07-25,POS_00_04,15.4,22,22,7
2021-07-26,POS_00_04,24.42,22,22,7
2021-07-27,POS_00_04,19.46,29,29,7
2021-07-28,POS_00_04,14.82,29,29,7
2021-07-29,POS_00_04,25.0,29,29,7
2021-07-30,POS_00_04,14.33,20,20,7
2021-07-31,POS_00_04,28.95,29,29,7
2021-08-01,POS_00_04,31.64,29,29,8
2021-08-02,POS_00_04,35.83,29,29,8
2021-08-03,POS_00_04,23.21,29,29,8
2021-08-04,POS_00_04,19.45,29,29,8
2021-08-05,POS_00_04,17.0,29,29,8
2021-08-06,POS_00_04,13.76,29,29,8
2021-08-07,POS_00_04,15.33,29,29,8
2021-08-08,POS_00_04,28.72,29,29,8
2021-08-09,POS_00_04,27.81,29,29,8
2021-08-10,POS_00_04,25.95,29,29,8
2021-08-11,POS_00_04,20.32,20,20,8
2021-08-12,POS_00_04,17.47,29,29,8
2021-08-13,POS_00_04,15.0,29,27,8
2021-08-14,POS_00_04,19.88,29,29,8
2021-08-15,POS_00_04,25.5,29,29,8
2021-08-16,POS_00_04,21.18,29,29,8
2021-08-17,POS_00_04,16.72,29,29,8
2021-08-18,POS_00_04,15.11,29,29,8
2021-08-19,POS_00_04,15.28,29,29,8
2021-08-20,POS_00_04,14.6,29,29,8
2021-08-21,POS_00_04,16.02,29,29,8
2021-08-22,POS_00_04,13.03,29,29,8
2021-08-23,POS_00_04,18.04,22,22,8
2021-08-24,POS_00_04,15.14,29,29,8
2021-08-25,POS_00_04,13.68,29,29,8
2021-08-26,POS_00_04,12.44,29,29,8
2021-08-27,POS_00_04,12.32,29,29,8
2021-08-28,POS_00_04,37.79,50,30,8
2021-08-29,POS_00_04,27.24,29,29,8
2021-08-30,POS_00_04,22.16,29,26,8
2021-08-31,POS_00_04,18.62,29,29,8
2021-09-01,POS_00_04,16.48,29,29,9
2021-09-02,POS_00_04,14.6,22,22,9
2021-09-03,POS_00_04,12.32,29,29,9
2021-09-04,POS_00_04,10.74,29,29,9
2021-09-05,POS_00_04,18.12,29,29,9
2021-09-06,POS_00_04,17.57,29,29,9
2021-09-07,POS_00_04,15.88,29,29,9
2021-09-08,POS_00_04,14.05,29,27,9
2021-09-09,POS_00_04,13.0,29,29,9
2021-09-10,POS_00_04,11.44,29,29,9
2021-09-11,POS_00_04,9.3,29,29,9
2021-09-12,POS_00_04,15.38,29,29,9
2021-09-13,POS_00_04,15.82,29,29,9
2021-09-14,POS_00_04,13.0,29,29,9
2021-09-15,POS_00_04,31.66,40,40,9
2021-09-16,POS_00_04,19.4,29,29,9
2021-09-17,POS_00_04,1454.55,29,29,9
2021-09-18,POS_00_04,116.36,29,29,9
2021-09-19,POS_00_04,45.0,29,29,9
2021-09-20,POS_00_04,27.55,17,17,9
2021-09-21,POS_00_04,21.35,29,29,9
2021-09-22,POS_00_04,18.14,29,29,9
2021-09-23,POS_00_04,19.15,29,29,9
2021-09-24,POS_00_04,21.67,29,29,9
2021-09-25,POS_00_04,23.45,29,29,9
2021-09-26,POS_00_04,19.78,29,29,9
2021-09-27,POS_00_04,20.08,29,29,9
2021-09-28,POS_00_04,18.76,29,29,9
2021-09-29,POS_00_04,16.25,22,21,9
2021-09-30,POS_00_04,88.18,29,29,9
2021-10-01,POS_00_04,62.54,29,29,10
2021-10-02,POS_00_04,41.32,29,29,10
2021-10-03,POS_00_04,257.46,29,29,10
2021-10-04,POS_00_04,61.5,32,32,10
2021-10-05,POS_00_04,33.33,15,15,10
2021-10-06,POS_00_04,27.92,24,24,10
2021-10-07,POS_00_04,70.08,20,20,10
2021-10-08,POS_00_04,43.83,24,24,10
2021-10-09,POS_00_04,36.5,32,32,10
2021-10-10,POS_00_04,26.67,22,22,10
2021-10-11,POS_00_04,32.47,32,32,10
2021-10-12,POS_00_04,94.54,25,25,10
2021-10-13,POS_00_04,6543.0,32,32,10
2021-10-14,POS_00_04,924.64,32,32,10
2021-10-15,POS_00_04,424.6,40,40,10
2021-10-16,POS_00_04,271.49,40,40,10
2021-10-17,POS_00_04,180.5,35,35,10
2021-10-18,POS_00_04,146.11,35,35,10
2021-10-19,POS_00_04,104.79,29,29,10
2021-10-20,POS_00_04,324.75,50,46,10
2021-10-21,POS_00_04,182.28,32,30,10
2021-10-22,POS_00_04,141.95,30,30,10
2021-10-23,POS_00_04,118.57,30,30,10
2021-10-24,POS_00_04,91.02,30,30,10
2021-10-25,POS_00_04,73.92,30,30,10
2021-10-26,POS_00_04,63.0,15,15,10
2021-10-27,POS_00_04,51.32,30,30,10
2021-10-28,POS_00_04,43.94,30,30,10
2021-10-29,POS_00_04,36.72,30,30,10
2021-10-30,POS_00_04,31.06,30,30,10
2021-10-31,POS_00_04,27.76,30,30,10
2021-11-01,POS_00_04,24.13,30,30,11
2021-11-02,POS_00_04,53.85,30,30,11
2021-11-03,POS_00_04,43.55,15,15,11
2021-11-04,POS_00_04,34.0,29,29,11
2021-11-05,POS_00_04,27.8,30,30,11
2021-11-06,POS_00_04,22.68,30,30,11
2021-11-07,POS_00_04,18.71,30,30,11
2021-11-08,POS_00_04,30.83,30,30,11
2021-11-09,POS_00_04,32.92,29,29,11
2021-11-10,POS_00_04,28.36,30,30,11
2021-11-11,POS_00_04,27.19,30,30,11
2021-11-12,POS_00_04,23.3,30,30,11
2021-11-13,POS_00_04,20.24,30,30,11
2021-11-14,POS_00_04,16.08,29,29,11
2021-11-15,POS_00_04,23.5,30,30,11
2021-11-16,POS_00_04,24.65,29,29,11
2021-11-17,POS_00_04,21.39,30,30,11
2021-11-18,POS_00_04,17.48,30,30,11
2021-11-19,POS_00_04,31.6,30,30,11
2021-11-20,POS_00_04,21.68,29,29,11
2021-11-21,POS_00_04,17.58,30,30,11
2021-11-22,POS_00_04,21.76,15,15,11
2021-11-23,POS_00_04,18.0,30,30,11
2021-11-24,POS_00_04,28.68,29,29,11
2021-11-25,POS_00_04,19.89,29,29,11
2021-11-26,POS_00_04,15.36,30,30,11
2021-11-27,POS_00_04,12.01,30,30,11
2021-11-28,POS_00_04,10.5,29,29,11
2021-11-29,POS_00_04,27.0,30,30,11
2021-11-30,POS_00_04,15.09,30,30,11
2021-12-01,POS_00_04,13.92,30,30,12
2021-12-02,POS_00_04,12.4,30,30,12
2021-12-03,POS_00_04,11.97,30,30,12
2021-12-04,POS_00_04,9.68,30,30,12
2021-12-05,POS_00_04,8.58,29,29,12
2021-12-06,POS_00_04,27.0,30,30,12
2021-12-07,POS_00_04,18.3,29,29,12
2021-12-08,POS_00_04,10.68,29,29,12
2021-12-09,POS_00_04,5.62,21,21,12
2021-12-10,POS_00_04,3.9,29,29,12
2021-12-11,POS_00_04,2.68,21,21,12
2021-12-12,POS_00_04,1.97,30,30,12
2021-12-13,POS_00_04,5.1,30,30,12
2021-12-14,POS_00_04,4.02,30,30,12
2021-12-15,POS_00_04,3.21,29,29,12
2021-12-16,POS_00_04,2.39,21,21,12
2021-12-17,POS_00_04,1.86,29,29,12
2021-12-18,POS_00_04,1.92,67,67,12
2021-12-19,POS_00_04,1.74,63,63,12
2021-12-20,POS_00_04,4.12,30,30,12
2021-12-21,POS_00_04,3.59,30,30,12
2021-12-22,POS_00_04,2.41,30,30,12
2021-12-23,POS_00_04,1.62,68,68,12
2021-12-24,POS_00_04,1.24,67,67,12
2021-12-25,POS_00_04,1.0,64,64,12
2021-12-26,POS_00_04,0.84,29,29,12
2021-12-27,POS_00_04,1.8,30,30,12
2021-12-28,POS_00_04,1.13,69,69,12
2021-12-29,POS_00_04,0.84,29,29,12
2021-12-30,POS_00_04,0.53,30,30,12
2021-12-31,POS_00_04,1.96,29,29,12
2022-01-01,POS_00_04,0.98,29,29,1
2022-01-02,POS_00_04,0.53,21,21,1
2022-01-03,POS_00_04,0.98,29,29,1
2022-01-04,POS_00_04,1.08,20,20,1
2022-01-05,POS_00_04,0.65,29,29,1
2022-01-06,POS_00_04,0.67,29,29,1
2022-01-07,POS_00_04,0.58,30,30,1
2022-01-08,POS_00_04,0.71,29,29,1
2022-01-09,POS_00_04,0.94,30,30,1
2022-01-10,POS_00_04,2.0,29,29,1
2022-01-11,POS_00_04,1.39,29,29,1
2022-01-12,POS_00_04,1.09,74,74,1
2022-01-13,POS_00_04,0.95,30,30,1
2022-01-14,POS_00_04,0.82,30,30,1
2022-01-15,POS_00_04,0.7,29,29,1
2022-01-16,POS_00_04,16.82,66,66,1
2022-01-17,POS_00_04,5.32,30,30,1
2022-01-18,POS_00_04,3.3,30,30,1
2022-01-19,POS_00_04,6.68,30,30,1
2022-01-20,POS_00_04,3.51,29,29,1
2022-01-21,POS_00_04,4.2,30,30,1
2022-01-22,POS_00_04,2.41,29,29,1
2022-01-23,POS_00_04,1.64,29,29,1
2022-01-24,POS_00_04,2.54,30,30,1
2022-01-25,POS_00_04,1.88,29,29,1
2022-01-26,POS_00_04,1.37,72,72,1
2022-01-27,POS_00_04,1.13,72,72,1
2022-01-28,POS_00_04,0.57,20,20,1
2022-01-29,POS_00_04,0.5,29,29,1
2022-01-30,POS_00_04,8.66,67,67,1
2022-01-31,POS_00_04,3.16,29,29,1
2022-02-01,POS_00_04,1.64,30,30,2
2022-02-02,POS_00_04,2.83,71,71,2
2022-02-03,POS_00_04,1.61,20,20,2
2022-02-04,POS_00_04,3.62,73,73,2
2022-02-05,POS_00_04,5.43,29,29,2
2022-02-06,POS_00_04,3.6,29,29,2
2022-02-07,POS_00_04,2.5,29,29,2
2022-02-08,POS_00_04,1.99,30,30,2
2022-02-09,POS_00_04,1.88,30,30,2
2022-02-10,POS_00_04,1.92,29,29,2
2022-02-11,POS_00_04,1.12,22,22,2
2022-02-12,POS_00_04,2.0,71,71,2
2022-02-13,POS_00_04,1.52,71,71,2
2022-02-14,POS_00_04,1.78,76,76,2
2022-02-15,POS_00_04,1.35,20,20,2
2022-02-16,POS_00_04,0.86,29,29,2
2022-02-17,POS_00_04,5.0,80,80,2
2022-02-18,POS_00_04,1.95,72,72,2
2022-02-19,POS_00_04,3.32,29,29,2
2022-02-20,POS_00_04,2.17,29,29,2
2022-02-21,POS_00_04,2.25,34,34,2
2022-02-22,POS_00_04,1.58,80,80,2
2022-02-23,POS_00_04,1.29,76,76,2
2022-02-24,POS_00_04,1.5,32,32,2
2022-02-25,POS_00_04,1.13,38,38,2
2022-02-26,POS_00_04,1.68,64,64,2
2022-02-27,POS_00_04,2.53,33,33,2
2022-02-28,POS_00_04,2.0,30,23,2
2022-03-01,POS_00_04,1.79,30,30,3
2022-03-02,POS_00_04,2.74,30,30,3
2022-03-03,POS_00_04,4.06,30,30,3
2022-03-04,POS_00_04,5.64,30,30,3
2022-03-05,POS_00_04,4.73,30,30,3
2022-03-06,POS_00_04,5.26,30,30,3
2022-03-07,POS_00_04,4.59,30,30,3
2022-03-08,POS_00_04,4.0,30,30,3
2022-03-09,POS_00_04,8.56,30,30,3
2022-03-10,POS_00_04,6.02,29,29,3
2022-03-11,POS_00_04,3.67,30,30,3
2022-03-12,POS_00_04,2.75,29,29,3
2022-03-13,POS_00_04,2.62,30,30,3
2022-03-14,POS_00_04,3.5,30,30,3
2022-03-15,POS_00_04,3.1,30,30,3
2022-03-16,POS_00_04,2.75,20,20,3
2022-03-17,POS_00_04,2.38,29,29,3
2022-03-18,POS_00_04,2.1,29,29,3
2022-03-19,POS_00_04,2.1,30,30,3
2022-03-20,POS_00_04,2.1,30,30,3
2022-03-21,POS_00_04,2.77,30,30,3
2022-03-22,POS_00_04,2.28,30,30,3
2022-03-23,POS_00_04,2.0,29,29,3
2022-03-24,POS_00_04,1.7,20,20,3
2022-03-25,POS_00_04,1.44,30,30,3
2022-03-26,POS_00_04,17.16,30,30,3
2022-03-27,POS_00_04,11.6,35,35,3
2022-03-28,POS_00_04,5.44,30,30,3
2022-03-29,POS_00_04,3.48,30,30,3
2022-03-30,POS_00_04,2.93,30,30,3
2022-03-31,POS_00_04,2.25,29,29,3
2022-04-01,POS_00_04,2.08,30,30,4
2022-04-02,POS_00_04,1.86,30,30,4
2022-04-03,POS_00_04,2.44,29,29,4
2022-04-04,POS_00_04,2.5,30,30,4
2022-04-05,POS_00_04,1.91,30,30,4
2022-04-06,POS_00_04,2.09,29,29,4
2022-04-07,POS_00_04,1.95,29,29,4
2022-04-08,POS_00_04,1.73,29,29,4
2022-04-09,POS_00_04,7.52,30,30,4
2022-04-10,POS_00_04,5.34,30,30,4
2022-04-11,POS_00_04,5.8,30,30,4
2022-04-12,POS_00_04,4.6,30,30,4
2022-04-13,POS_00_04,4.33,30,30,4
2022-04-14,POS_00_04,4.05,29,29,4
2022-04-15,POS_00_04,4.1,30,30,4
2022-04-16,POS_00_04,3.57,30,30,4
2022-04-17,POS_00_04,3.05,30,30,4
2022-04-18,POS_00_04,3.05,30,30,4
2022-04-19,POS_00_04,4.29,30,30,4
2022-04-20,POS_00_04,4.0,30,30,4
2022-04-21,POS_00_04,111.2,32,32,4
2022-04-22,POS_00_04,34.09,30,30,4
2022-04-23,POS_00_04,15.19,29,29,4
2022-04-24,POS_00_04,9.89,29,29,4
2022-04-25,POS_00_04,9.5,32,32,4
2022-04-26,POS_00_04,7.76,29,29,4
2022-04-27,POS_00_04,5.86,29,29,4
2022-04-28,POS_00_04,4.82,29,29,4
2022-04-29,POS_00_04,4.19,29,29,4
2022-04-30,POS_00_04,13.0,32,32,4
2022-05-01,POS_00_04,6.91,30,30,5
2022-05-02,POS_00_04,5.76,30,30,5
2022-05-03,POS_00_04,5.04,30,30,5
2022-05-04,POS_00_04,4.67,30,30,5
2022-05-05,POS_00_04,4.28,30,30,5
2022-05-06,POS_00_04,3.99,30,30,5
2022-05-07,POS_00_04,3.61,29,29,5
2022-05-08,POS_00_04,5.31,30,30,5
2022-05-09,POS_00_04,5.52,30,30,5
2022-05-10,POS_00_04,4.77,30,30,5
2022-05-11,POS_00_04,4.26,30,30,5
2022-05-12,POS_00_04,3.76,30,30,5
2022-05-13,POS_00_04,6.33,35,35,5
2022-05-14,POS_00_04,4.59,30,30,5
2022-05-15,POS_00_04,3.9,29,29,5
2022-05-16,POS_00_04,4.87,29,29,5
2022-05-17,POS_00_04,4.19,30,30,5
2022-05-18,POS_00_04,3.72,29,29,5
2022-05-19,POS_00_04,3.38,30,30,5
2022-05-20,POS_00_04,3.0,29,29,5
2022-05-21,POS_00_04,5.8,32,32,5
2022-05-22,POS_00_04,4.6,30,30,5
2022-05-23,POS_00_04,4.43,30,30,5
2022-05-24,POS_00_04,3.92,30,30,5
2022-05-25,POS_00_04,3.71,30,30,5
2022-05-26,POS_00_04,14.48,30,30,5
2022-05-27,POS_00_04,8.68,30,30,5
2022-05-28,POS_00_04,7.5,30,30,5
2022-05-29,POS_00_04,5.91,30,30,5
2022-05-30,POS_00_04,5.82,30,30,5
2022-05-31,POS_00_04,4.86,29,29,5
2022-06-01,POS_00_04,4.0,29,29,6
2022-06-02,POS_00_04,3.54,30,30,6
2022-06-03,POS_00_04,2.98,29,29,6
