date,capacity_price
2021-01-16 00:00:00,1.62
2021-01-17 00:00:00,1.5
2021-01-18 00:00:00,1.5
2021-01-19 00:00:00,1.5
2021-01-20 00:00:00,1.47
2021-01-21 00:00:00,2.0
2021-01-22 00:00:00,1.44
2021-01-23 00:00:00,1.35
2021-01-24 00:00:00,1.2
2021-01-25 00:00:00,1.2
2021-01-26 00:00:00,1.2
2021-01-27 00:00:00,1.2
2021-01-28 00:00:00,1.2
2021-01-29 00:00:00,1.2
2021-01-30 00:00:00,1.2
2021-01-31 00:00:00,1.2
2021-02-01 00:00:00,1.21
2021-02-02 00:00:00,1.2
2021-02-03 00:00:00,4.14
2021-02-04 00:00:00,3.84
2021-02-05 00:00:00,5.0
2021-02-06 00:00:00,11.0
2021-02-07 00:00:00,12.02
2021-02-08 00:00:00,6.0
2021-02-09 00:00:00,3.97
2021-02-10 00:00:00,3.5
2021-02-11 00:00:00,2.85
2021-02-12 00:00:00,3.0
2021-02-13 00:00:00,2.81
2021-02-14 00:00:00,3.88
2021-02-15 00:00:00,3.4
2021-02-16 00:00:00,3.1
2021-02-17 00:00:00,7.0
2021-02-18 00:00:00,6.05
2021-02-19 00:00:00,4.84
2021-02-20 00:00:00,5.61
2021-02-21 00:00:00,6.12
2021-02-22 00:00:00,3.51
2021-02-23 00:00:00,2.87
2021-02-24 00:00:00,3.82
2021-02-25 00:00:00,3.0
2021-02-26 00:00:00,3.0
2021-02-27 00:00:00,2.87
2021-02-28 00:00:00,4.45
2021-03-01 00:00:00,3.2
2021-03-02 00:00:00,2.84
2021-03-03 00:00:00,2.26
2021-03-04 00:00:00,2.1
2021-03-05 00:00:00,2.05
2021-03-06 00:00:00,4.45
2021-03-07 00:00:00,4.89
2021-03-08 00:00:00,2.99
2021-03-09 00:00:00,2.1
2021-03-10 00:00:00,2.92
2021-03-11 00:00:00,29.0
2021-03-12 00:00:00,34.16
2021-03-13 00:00:00,36.67
2021-03-14 00:00:00,31.0
2021-03-15 00:00:00,15.0
2021-03-16 00:00:00,7.64
2021-03-17 00:00:00,5.54
2021-03-18 00:00:00,4.01
2021-03-19 00:00:00,3.51
2021-03-20 00:00:00,3.46
2021-03-21 00:00:00,18.08
2021-03-22 00:00:00,7.52
2021-03-23 00:00:00,4.68
2021-03-24 00:00:00,3.84
2021-03-25 00:00:00,2.88
2021-03-26 00:00:00,3.04
2021-03-27 00:00:00,26.8
2021-03-28 00:00:00,48.92
2021-03-29 00:00:00,17.61
2021-03-30 00:00:00,11.1
2021-03-31 00:00:00,6.4
2021-04-01 00:00:00,4.6
2021-04-02 00:00:00,57.8
2021-04-03 00:00:00,28.0
2021-04-04 00:00:00,42.02
2021-04-05 00:00:00,95.92
2021-04-06 00:00:00,42.0
2021-04-07 00:00:00,30.0
2021-04-08 00:00:00,16.0
2021-04-09 00:00:00,7.86
2021-04-10 00:00:00,4.36
2021-04-11 00:00:00,11.77
2021-04-12 00:00:00,14.2
2021-04-13 00:00:00,25.05
2021-04-14 00:00:00,11.36
2021-04-15 00:00:00,9.0
2021-04-16 00:00:00,50.0
2021-04-17 00:00:00,32.37
2021-04-18 00:00:00,24.8
2021-04-19 00:00:00,18.66
2021-04-20 00:00:00,13.04
2021-04-21 00:00:00,17.51
2021-04-22 00:00:00,114.0
2021-04-23 00:00:00,49.0
2021-04-24 00:00:00,45.24
2021-04-25 00:00:00,64.0
2021-04-26 00:00:00,39.5
2021-04-27 00:00:00,40.0
2021-04-28 00:00:00,27.89
2021-04-29 00:00:00,23.0
2021-04-30 00:00:00,21.12
2021-05-01 00:00:00,69.79
2021-05-02 00:00:00,85.0
2021-05-03 00:00:00,4742.84
2021-05-04 00:00:00,795.0
2021-05-05 00:00:00,410.0
2021-05-06 00:00:00,193.46
2021-05-07 00:00:00,129.62
2021-05-08 00:00:00,117.96
2021-05-09 00:00:00,426.15
2021-05-10 00:00:00,322.2
2021-05-11 00:00:00,177.76
2021-05-12 00:00:00,111.0
2021-05-13 00:00:00,87.5
2021-05-14 00:00:00,67.0
2021-05-15 00:00:00,51.36
2021-05-16 00:00:00,76.55
2021-05-17 00:00:00,84.0
2021-05-18 00:00:00,56.53
2021-05-19 00:00:00,39.33
2021-05-20 00:00:00,31.08
2021-05-21 00:00:00,70.0
2021-05-22 00:00:00,312.0
2021-05-23 00:00:00,300.0
2021-05-24 00:00:00,222.0
2021-05-25 00:00:00,188.0
2021-05-26 00:00:00,109.0
2021-05-27 00:00:00,82.0
2021-05-28 00:00:00,57.73
2021-05-29 00:00:00,54.77
2021-05-30 00:00:00,95.64
2021-05-31 00:00:00,63.78
2021-06-01 00:00:00,44.6
2021-06-02 00:00:00,35.0
2021-06-03 00:00:00,65.0
2021-06-04 00:00:00,88.0
2021-06-05 00:00:00,55.0
2021-06-06 00:00:00,51.82
2021-06-07 00:00:00,51.0
2021-06-08 00:00:00,35.61
2021-06-09 00:00:00,25.36
2021-06-10 00:00:00,98.55
2021-06-11 00:00:00,96.67
2021-06-12 00:00:00,154.5
2021-06-13 00:00:00,172.8
2021-06-14 00:00:00,83.97
2021-06-15 00:00:00,49.78
2021-06-16 00:00:00,39.3
2021-06-17 00:00:00,30.0
2021-06-18 00:00:00,24.97
2021-06-19 00:00:00,44.6
2021-06-20 00:00:00,54.82
2021-06-21 00:00:00,44.68
2021-06-22 00:00:00,29.12
2021-06-23 00:00:00,23.96
2021-06-24 00:00:00,18.34
2021-06-25 00:00:00,14.86
2021-06-26 00:00:00,24.53
2021-06-27 00:00:00,38.0
2021-06-28 00:00:00,25.9
2021-06-29 00:00:00,17.0
2021-06-30 00:00:00,12.58
2021-07-01 00:00:00,9.4
2021-07-02 00:00:00,7.25
2021-07-03 00:00:00,14.03
2021-07-04 00:00:00,16.63
2021-07-05 00:00:00,11.32
2021-07-06 00:00:00,10.86
2021-07-07 00:00:00,7.84
2021-07-08 00:00:00,5.59
2021-07-09 00:00:00,4.5
2021-07-10 00:00:00,8.28
2021-07-11 00:00:00,11.21
2021-07-12 00:00:00,15.2
2021-07-13 00:00:00,18.08
2021-07-14 00:00:00,15.08
2021-07-15 00:00:00,11.8
2021-07-16 00:00:00,10.3
2021-07-17 00:00:00,98.0
2021-07-18 00:00:00,167.31
2021-07-19 00:00:00,61.8
2021-07-20 00:00:00,42.83
2021-07-21 00:00:00,26.05
2021-07-22 00:00:00,18.0
2021-07-23 00:00:00,12.08
2021-07-24 00:00:00,58.77
2021-07-25 00:00:00,48.46
2021-07-26 00:00:00,23.6
2021-07-27 00:00:00,16.48
2021-07-28 00:00:00,19.0
2021-07-29 00:00:00,127.2
2021-07-30 00:00:00,50.96
2021-07-31 00:00:00,155.08
2021-08-01 00:00:00,76.65
2021-08-02 00:00:00,35.65
2021-08-03 00:00:00,21.23
2021-08-04 00:00:00,14.95
2021-08-05 00:00:00,10.25
2021-08-06 00:00:00,37.19
2021-08-07 00:00:00,29.44
2021-08-08 00:00:00,192.96
2021-08-09 00:00:00,60.32
2021-08-10 00:00:00,27.8
2021-08-11 00:00:00,15.84
2021-08-12 00:00:00,9.53
2021-08-13 00:00:00,20.0
2021-08-14 00:00:00,87.94
2021-08-15 00:00:00,72.18
2021-08-16 00:00:00,52.8
2021-08-17 00:00:00,39.36
2021-08-18 00:00:00,27.7
2021-08-19 00:00:00,17.1
2021-08-20 00:00:00,12.43
2021-08-21 00:00:00,21.48
2021-08-22 00:00:00,27.47
2021-08-23 00:00:00,19.15
2021-08-24 00:00:00,13.86
2021-08-25 00:00:00,24.0
2021-08-26 00:00:00,15.39
2021-08-27 00:00:00,13.64
2021-08-28 00:00:00,92.4
2021-08-29 00:00:00,66.0
2021-08-30 00:00:00,34.2
2021-08-31 00:00:00,23.12
2021-09-01 00:00:00,16.96
2021-09-02 00:00:00,12.44
2021-09-03 00:00:00,10.39
2021-09-04 00:00:00,17.31
2021-09-05 00:00:00,29.24
2021-09-06 00:00:00,18.72
2021-09-07 00:00:00,13.9
2021-09-08 00:00:00,11.0
2021-09-09 00:00:00,8.87
2021-09-10 00:00:00,7.63
2021-09-11 00:00:00,13.25
2021-09-12 00:00:00,22.56
2021-09-13 00:00:00,14.66
2021-09-14 00:00:00,10.9
2021-09-15 00:00:00,11.2
2021-09-16 00:00:00,15.0
2021-09-17 00:00:00,11.5
2021-09-18 00:00:00,21.69
2021-09-19 00:00:00,22.55
2021-09-20 00:00:00,15.08
2021-09-21 00:00:00,12.0
2021-09-22 00:00:00,10.53
2021-09-23 00:00:00,337.75
2021-09-24 00:00:00,79.83
2021-09-25 00:00:00,44.1
2021-09-26 00:00:00,35.0
2021-09-27 00:00:00,27.0
2021-09-28 00:00:00,19.24
2021-09-29 00:00:00,26.03
2021-09-30 00:00:00,56.71
2021-10-01 00:00:00,49.69
2021-10-02 00:00:00,75.59
2021-10-03 00:00:00,206.93
2021-10-04 00:00:00,82.76
2021-10-05 00:00:00,49.13
2021-10-06 00:00:00,43.31
2021-10-07 00:00:00,29.86
2021-10-08 00:00:00,28.56
2021-10-09 00:00:00,49.0
2021-10-10 00:00:00,50.46
2021-10-11 00:00:00,190.3
2021-10-12 00:00:00,130.0
2021-10-13 00:00:00,150.0
2021-10-14 00:00:00,1333.34
2021-10-15 00:00:00,440.0
2021-10-16 00:00:00,227.0
2021-10-17 00:00:00,165.16
2021-10-18 00:00:00,118.58
2021-10-19 00:00:00,117.86
2021-10-20 00:00:00,350.0
2021-10-21 00:00:00,289.32
2021-10-22 00:00:00,229.0
2021-10-23 00:00:00,164.28
2021-10-24 00:00:00,124.67
2021-10-25 00:00:00,84.05
2021-10-26 00:00:00,57.0
2021-10-27 00:00:00,48.24
2021-10-28 00:00:00,36.69
2021-10-29 00:00:00,28.8
2021-10-30 00:00:00,37.17
2021-10-31 00:00:00,70.36
2021-11-01 00:00:00,51.34
2021-11-02 00:00:00,34.0
2021-11-03 00:00:00,22.0
2021-11-04 00:00:00,24.0
2021-11-05 00:00:00,16.57
2021-11-06 00:00:00,39.12
2021-11-07 00:00:00,48.84
2021-11-08 00:00:00,38.52
2021-11-09 00:00:00,24.2
2021-11-10 00:00:00,17.87
2021-11-11 00:00:00,12.0
2021-11-12 00:00:00,10.08
2021-11-13 00:00:00,10.64
2021-11-14 00:00:00,18.0
2021-11-15 00:00:00,11.53
2021-11-16 00:00:00,8.47
2021-11-17 00:00:00,12.0
2021-11-18 00:00:00,19.41
2021-11-19 00:00:00,17.01
2021-11-20 00:00:00,17.76
2021-11-21 00:00:00,14.96
2021-11-22 00:00:00,11.0
2021-11-23 00:00:00,8.2
2021-11-24 00:00:00,6.26
2021-11-25 00:00:00,6.03
2021-11-26 00:00:00,5.85
2021-11-27 00:00:00,4.51
2021-11-28 00:00:00,3.83
2021-11-29 00:00:00,4.36
2021-11-30 00:00:00,15.75
2021-12-01 00:00:00,17.66
2021-12-02 00:00:00,10.96
2021-12-03 00:00:00,13.6
2021-12-04 00:00:00,8.82
2021-12-05 00:00:00,8.46
2021-12-06 00:00:00,6.37
2021-12-07 00:00:00,5.03
2021-12-08 00:00:00,2.86
2021-12-09 00:00:00,1.68
2021-12-10 00:00:00,1.24
2021-12-11 00:00:00,1.0
2021-12-12 00:00:00,1.45
2021-12-13 00:00:00,0.96
2021-12-14 00:00:00,0.75
2021-12-15 00:00:00,0.78
2021-12-16 00:00:00,0.62
2021-12-17 00:00:00,0.54
2021-12-18 00:00:00,0.83
2021-12-19 00:00:00,4.61
2021-12-20 00:00:00,1.97
2021-12-21 00:00:00,0.95
2021-12-22 00:00:00,0.7
2021-12-23 00:00:00,1.0
2021-12-24 00:00:00,2.2
2021-12-25 00:00:00,1.35
2021-12-26 00:00:00,1.08
2021-12-27 00:00:00,0.8
2021-12-28 00:00:00,0.8
2021-12-29 00:00:00,0.6
2021-12-30 00:00:00,2.98
2021-12-31 00:00:00,4.38
2022-01-01 00:00:00,2.8
2022-01-02 00:00:00,3.5
2022-01-03 00:00:00,2.44
2022-01-04 00:00:00,1.6
2022-01-05 00:00:00,1.3
2022-01-06 00:00:00,0.92
2022-01-07 00:00:00,0.84
2022-01-08 00:00:00,0.91
2022-01-09 00:00:00,2.06
2022-01-10 00:00:00,1.0
2022-01-11 00:00:00,0.74
2022-01-12 00:00:00,0.54
2022-01-13 00:00:00,0.53
2022-01-14 00:00:00,0.7
2022-01-15 00:00:00,0.48
2022-01-16 00:00:00,5.62
2022-01-17 00:00:00,2.8
2022-01-18 00:00:00,1.17
2022-01-19 00:00:00,2.9
2022-01-20 00:00:00,1.99
2022-01-21 00:00:00,1.16
2022-01-22 00:00:00,0.65
2022-01-23 00:00:00,0.5
2022-01-24 00:00:00,0.88
2022-01-25 00:00:00,0.51
2022-01-26 00:00:00,0.84
2022-01-27 00:00:00,1.92
2022-01-28 00:00:00,1.0
2022-01-29 00:00:00,9.84
2022-01-30 00:00:00,4.72
2022-01-31 00:00:00,1.3
2022-02-01 00:00:00,2.0
2022-02-02 00:00:00,1.2
2022-02-03 00:00:00,0.9
2022-02-04 00:00:00,1.74
2022-02-05 00:00:00,4.1
2022-02-06 00:00:00,5.54
2022-02-07 00:00:00,3.1
2022-02-08 00:00:00,1.68
2022-02-09 00:00:00,1.0
2022-02-10 00:00:00,0.8
2022-02-11 00:00:00,0.64
2022-02-12 00:00:00,1.28
2022-02-13 00:00:00,4.0
2022-02-14 00:00:00,1.9
2022-02-15 00:00:00,1.24
2022-02-16 00:00:00,1.19
2022-02-17 00:00:00,2.88
2022-02-18 00:00:00,4.0
2022-02-19 00:00:00,13.06
2022-02-20 00:00:00,7.75
2022-02-21 00:00:00,3.54
2022-02-22 00:00:00,2.12
2022-02-23 00:00:00,1.42
2022-02-24 00:00:00,1.45
2022-02-25 00:00:00,1.38
2022-02-26 00:00:00,1.2
2022-02-27 00:00:00,1.6
2022-02-28 00:00:00,1.17
2022-03-01 00:00:00,1.0
2022-03-02 00:00:00,0.88
2022-03-03 00:00:00,0.99
2022-03-04 00:00:00,0.97
2022-03-05 00:00:00,1.0
2022-03-06 00:00:00,1.18
2022-03-07 00:00:00,1.0
2022-03-08 00:00:00,1.25
2022-03-09 00:00:00,1.37
2022-03-10 00:00:00,2.02
2022-03-11 00:00:00,20.01
2022-03-12 00:00:00,7.0
2022-03-13 00:00:00,14.51
2022-03-14 00:00:00,4.64
2022-03-15 00:00:00,2.7
2022-03-16 00:00:00,2.55
2022-03-17 00:00:00,1.91
2022-03-18 00:00:00,1.6
2022-03-19 00:00:00,11.64
2022-03-20 00:00:00,13.36
2022-03-21 00:00:00,4.07
2022-03-22 00:00:00,2.72
2022-03-23 00:00:00,1.96
2022-03-24 00:00:00,1.37
2022-03-25 00:00:00,0.96
2022-03-26 00:00:00,4.96
2022-03-27 00:00:00,4.94
2022-03-28 00:00:00,6.68
2022-03-29 00:00:00,3.56
2022-03-30 00:00:00,2.56
2022-03-31 00:00:00,2.8
2022-04-01 00:00:00,2.89
2022-04-02 00:00:00,3.85
2022-04-03 00:00:00,7.32
2022-04-04 00:00:00,15.7
2022-04-05 00:00:00,6.2
2022-04-06 00:00:00,10.18
2022-04-07 00:00:00,8.56
2022-04-08 00:00:00,5.22
2022-04-09 00:00:00,38.38
2022-04-10 00:00:00,80.69
2022-04-11 00:00:00,18.5
2022-04-12 00:00:00,13.2
2022-04-13 00:00:00,8.33
2022-04-14 00:00:00,5.93
2022-04-15 00:00:00,7.53
2022-04-16 00:00:00,18.8
2022-04-17 00:00:00,32.36
2022-04-18 00:00:00,23.0
2022-04-19 00:00:00,13.0
2022-04-20 00:00:00,7.8
2022-04-21 00:00:00,16.22
2022-04-22 00:00:00,17.09
2022-04-23 00:00:00,28.97
2022-04-24 00:00:00,20.68
2022-04-25 00:00:00,12.27
2022-04-26 00:00:00,6.92
2022-04-27 00:00:00,4.08
2022-04-28 00:00:00,3.12
2022-04-29 00:00:00,2.63
2022-04-30 00:00:00,6.93
2022-05-01 00:00:00,14.89
2022-05-02 00:00:00,6.03
2022-05-03 00:00:00,4.09
2022-05-04 00:00:00,2.88
2022-05-05 00:00:00,2.37
2022-05-06 00:00:00,1.85
2022-05-07 00:00:00,4.22
2022-05-08 00:00:00,13.4
2022-05-09 00:00:00,5.75
2022-05-10 00:00:00,5.1
2022-05-11 00:00:00,34.01
2022-05-12 00:00:00,25.68
2022-05-13 00:00:00,24.23
2022-05-14 00:00:00,17.15
2022-05-15 00:00:00,13.74
2022-05-16 00:00:00,7.34
2022-05-17 00:00:00,4.52
2022-05-18 00:00:00,3.43
2022-05-19 00:00:00,2.46
2022-05-20 00:00:00,1.7
2022-05-21 00:00:00,51.53
2022-05-22 00:00:00,21.0
2022-05-23 00:00:00,8.12
2022-05-24 00:00:00,10.0
2022-05-25 00:00:00,6.41
2022-05-26 00:00:00,56.35
2022-05-27 00:00:00,53.78
2022-05-28 00:00:00,50.0
2022-05-29 00:00:00,24.13
2022-05-30 00:00:00,9.91
2022-05-31 00:00:00,5.23
2022-06-01 00:00:00,3.42
2022-06-02 00:00:00,2.78
2022-06-03 00:00:00,2.11
2022-06-04 00:00:00,6.3
2022-06-05 00:00:00,10.8
2022-06-06 00:00:00,32.72
2022-06-07 00:00:00,7.99
2022-06-08 00:00:00,4.0
2022-06-09 00:00:00,2.65
2022-06-10 00:00:00,1.8
2022-06-11 00:00:00,7.42
2022-06-12 00:00:00,27.14
2022-06-13 00:00:00,13.6
2022-06-14 00:00:00,5.99
2022-06-15 00:00:00,3.81
2022-06-16 00:00:00,7.62
2022-06-17 00:00:00,4.4
2022-06-18 00:00:00,19.96
2022-06-19 00:00:00,24.57
2022-06-20 00:00:00,11.26
2022-06-21 00:00:00,10.0
2022-06-22 00:00:00,12.75
2022-06-23 00:00:00,9.56
2022-06-24 00:00:00,7.62
2022-06-25 00:00:00,10.7
2022-06-26 00:00:00,17.0
2022-06-27 00:00:00,9.93
2022-06-28 00:00:00,6.8
2022-06-29 00:00:00,4.95
2022-06-30 00:00:00,4.12
2022-07-01 00:00:00,3.46
2022-07-02 00:00:00,14.8
2022-07-03 00:00:00,41.14
2022-07-04 00:00:00,14.24
2022-07-05 00:00:00,30.44
2022-07-06 00:00:00,16.97
2022-07-07 00:00:00,25.13
2022-07-08 00:00:00,21.86
2022-07-09 00:00:00,37.92
2022-07-10 00:00:00,47.43
2022-07-11 00:00:00,23.67
2022-07-12 00:00:00,20.15
2022-07-13 00:00:00,27.0
2022-07-14 00:00:00,22.09
2022-07-15 00:00:00,20.27
2022-07-16 00:00:00,82.27
2022-07-17 00:00:00,59.2
2022-07-18 00:00:00,23.42
2022-07-19 00:00:00,17.85
2022-07-20 00:00:00,91.11
2022-07-21 00:00:00,25.83
2022-07-22 00:00:00,20.05
2022-07-23 00:00:00,41.54
2022-07-24 00:00:00,43.11
2022-07-25 00:00:00,25.8
2022-07-26 00:00:00,32.21
2022-07-27 00:00:00,25.2
2022-07-28 00:00:00,18.28
2022-07-29 00:00:00,14.28
2022-07-30 00:00:00,28.97
2022-07-31 00:00:00,35.64
2022-08-01 00:00:00,20.33
2022-08-02 00:00:00,18.29
2022-08-03 00:00:00,18.33
2022-08-04 00:00:00,14.71
2022-08-05 00:00:00,12.99
2022-08-06 00:00:00,34.44
2022-08-07 00:00:00,34.02
2022-08-08 00:00:00,20.0
2022-08-09 00:00:00,16.85
2022-08-10 00:00:00,14.9
2022-08-11 00:00:00,12.96
2022-08-12 00:00:00,11.14
2022-08-13 00:00:00,31.9
2022-08-14 00:00:00,39.06
2022-08-15 00:00:00,20.4
2022-08-16 00:00:00,15.38
2022-08-17 00:00:00,13.0
2022-08-18 00:00:00,20.69
2022-08-19 00:00:00,14.13
2022-08-20 00:00:00,28.92
2022-08-21 00:00:00,42.76
2022-08-22 00:00:00,20.29
2022-08-23 00:00:00,15.08
2022-08-24 00:00:00,13.67
2022-08-25 00:00:00,12.39
2022-08-26 00:00:00,10.62
2022-08-27 00:00:00,26.48
2022-08-28 00:00:00,63.1
2022-08-29 00:00:00,26.73
2022-08-30 00:00:00,18.0
2022-08-31 00:00:00,13.47
2022-09-01 00:00:00,12.5
2022-09-02 00:00:00,23.29
2022-09-03 00:00:00,41.54
2022-09-04 00:00:00,46.3
2022-09-05 00:00:00,26.2
2022-09-06 00:00:00,18.63
2022-09-07 00:00:00,13.68
2022-09-08 00:00:00,11.24
2022-09-09 00:00:00,9.0
2022-09-10 00:00:00,20.68
2022-09-11 00:00:00,27.33
2022-09-12 00:00:00,15.77
2022-09-13 00:00:00,11.88
2022-09-14 00:00:00,50.0
2022-09-15 00:00:00,19.11
2022-09-16 00:00:00,34.0
2022-09-17 00:00:00,64.12
2022-09-18 00:00:00,75.23
2022-09-19 00:00:00,43.53
2022-09-20 00:00:00,50.0
2022-09-21 00:00:00,26.63
2022-09-22 00:00:00,20.9
2022-09-23 00:00:00,17.14
2022-09-24 00:00:00,83.75
2022-09-25 00:00:00,36.86
2022-09-26 00:00:00,32.66
2022-09-27 00:00:00,136.4
2022-09-28 00:00:00,216.69
2022-09-29 00:00:00,59.0
2022-09-30 00:00:00,39.6
2022-10-01 00:00:00,57.5
2022-10-02 00:00:00,47.18
2022-10-03 00:00:00,38.51
2022-10-04 00:00:00,29.46
2022-10-05 00:00:00,42.91
2022-10-06 00:00:00,32.62
2022-10-07 00:00:00,26.1
2022-10-08 00:00:00,30.0
2022-10-09 00:00:00,24.55
2022-10-10 00:00:00,20.88
2022-10-11 00:00:00,15.15
2022-10-12 00:00:00,13.0
2022-10-13 00:00:00,9.49
2022-10-14 00:00:00,10.0
2022-10-15 00:00:00,38.36
2022-10-16 00:00:00,32.73
2022-10-17 00:00:00,23.14
2022-10-18 00:00:00,16.84
2022-10-19 00:00:00,14.92
2022-10-20 00:00:00,18.54
2022-10-21 00:00:00,15.49
2022-10-22 00:00:00,15.8
2022-10-23 00:00:00,16.19
2022-10-24 00:00:00,14.0
2022-10-25 00:00:00,11.72
2022-10-26 00:00:00,9.2
2022-10-27 00:00:00,7.07
2022-10-28 00:00:00,6.88
2022-10-29 00:00:00,7.58
2022-10-30 00:00:00,7.2
2022-10-31 00:00:00,5.83
2022-11-01 00:00:00,13.69
2022-11-02 00:00:00,10.6
2022-11-03 00:00:00,7.39
2022-11-04 00:00:00,5.35
2022-11-05 00:00:00,5.0
2022-11-06 00:00:00,12.0
2022-11-07 00:00:00,8.03
2022-11-08 00:00:00,5.94
2022-11-09 00:00:00,4.4
2022-11-10 00:00:00,3.21
2022-11-11 00:00:00,2.28
2022-11-12 00:00:00,2.5
2022-11-13 00:00:00,5.46
2022-11-14 00:00:00,3.21
2022-11-15 00:00:00,2.48
2022-11-16 00:00:00,2.08
2022-11-17 00:00:00,4.72
2022-11-18 00:00:00,2.67
2022-11-19 00:00:00,2.14
2022-11-20 00:00:00,2.42
2022-11-21 00:00:00,3.4
2022-11-22 00:00:00,2.36
2022-11-23 00:00:00,2.34
2022-11-24 00:00:00,2.09
2022-11-25 00:00:00,1.99
2022-11-26 00:00:00,2.11
2022-11-27 00:00:00,11.6
2022-11-28 00:00:00,5.0
2022-11-29 00:00:00,3.0
2022-11-30 00:00:00,1.99
2022-12-01 00:00:00,1.59
2022-12-02 00:00:00,1.71
2022-12-03 00:00:00,3.28
2022-12-04 00:00:00,5.4
2022-12-05 00:00:00,2.98
2022-12-06 00:00:00,2.46
2022-12-07 00:00:00,2.16
2022-12-08 00:00:00,1.83
2022-12-09 00:00:00,1.4
2022-12-10 00:00:00,1.69
2022-12-11 00:00:00,1.82
2022-12-12 00:00:00,1.84
2022-12-13 00:00:00,1.4
2022-12-14 00:00:00,1.15
2022-12-15 00:00:00,1.25
2022-12-16 00:00:00,1.19
2022-12-17 00:00:00,2.4
2022-12-18 00:00:00,3.72
2022-12-19 00:00:00,3.71
2022-12-20 00:00:00,2.75
2022-12-21 00:00:00,2.4
2022-12-22 00:00:00,2.42
2022-12-23 00:00:00,2.18
2022-12-24 00:00:00,3.34
2022-12-25 00:00:00,3.8
